Run,Step,BitsPerBase,GrammarSize,NeighborsEvaluated
7,8,3.276480,12,12
5,16,2.938184,9,22
7,9,3.273778,11,22
4,23,3.191784,8,42
8,-1,5.425137,17,0
8,0,4.413692,18,1
7,10,3.271196,10,13
5,17,2.922258,8,31
8,1,4.090762,17,9
7,11,3.268071,9,19
7,12,3.227308,9,2
5,18,2.861576,8,17
7,13,3.177727,8,12
8,2,4.047336,16,11
8,3,3.927146,16,3
7,14,3.068774,8,18
8,4,3.907731,15,4
8,5,3.886308,15,1
8,6,3.865722,14,3
7,15,3.002150,7,11
8,7,3.863741,15,3
7,16,3.001532,7,3
8,8,3.601568,15,1
8,9,3.547986,14,1
7,17,2.925996,6,9
8,10,3.478171,13,2
8,11,3.376837,13,2
8,12,3.302642,12,8
8,13,3.242168,12,11
7,18,2.925996,6,57
5,19,2.861576,8,75
9,-1,5.084363,17,0
10,-1,4.651685,15,0
9,0,5.076630,18,1
10,0,4.550440,14,1
10,1,4.516901,14,1
9,1,4.742963,18,5
9,2,4.707329,18,2
9,3,4.360864,17,2
10,2,4.492362,13,10
9,4,4.327431,17,6
10,3,4.292043,12,6
10,4,4.280978,12,1
9,5,4.278564,17,5
10,5,4.243990,11,5
9,6,4.261673,17,2
9,7,4.112232,17,1
10,6,4.189210,10,6
10,7,4.108111,9,5
9,8,4.111550,16,13
9,9,3.950278,16,1
10,8,4.062217,8,8
9,10,3.712509,16,5
10,9,3.856041,8,7
9,11,3.670979,16,9
8,14,3.242168,12,78
11,-1,4.720512,16,0
10,10,3.777069,7,12
11,0,4.719965,17,6
10,11,3.724807,6,10
11,1,4.719639,17,3
11,2,4.501300,17,2
9,12,3.641190,16,15
9,13,3.585742,16,1
9,14,3.583584,15,1
11,3,4.490519,16,3
11,4,4.159359,17,2
9,15,3.581142,14,5
9,16,3.579411,13,1
11,5,4.058033,16,3
11,6,3.986445,16,1
9,17,3.527603,13,2
11,7,3.972911,16,1
9,18,3.519303,12,4
11,8,3.926044,16,4
9,19,3.358492,11,2
9,20,3.345770,10,2
9,21,3.320580,9,4
9,22,3.269709,9,1
11,9,3.914535,16,14
9,23,3.201030,8,15
9,24,3.200667,8,1
11,10,3.678111,15,2
12,-1,5.045227,16,0
12,0,4.979013,17,1
12,1,4.395177,17,1
10,12,3.724807,6,71
13,-1,4.006528,15,0
11,11,3.645695,14,7
12,2,4.390431,17,6
11,12,3.599645,13,7
11,13,3.554003,12,1
12,3,4.384933,17,7
13,0,3.874710,15,15
13,1,3.676185,15,2
13,2,3.650555,15,3
12,4,3.917652,18,6
12,5,3.662168,18,3
13,3,3.614056,15,8
11,14,3.506951,12,42
13,4,3.518534,15,14
12,6,3.657384,18,14
13,5,3.476673,15,3
11,15,3.286905,12,16
12,7,3.606071,17,15
12,8,3.550516,16,3
12,9,3.488701,15,11
13,6,3.437704,14,33
12,10,3.471913,15,4
12,11,3.452584,15,19
12,12,3.442740,15,1
12,13,3.289889,14,1
11,16,3.177727,11,61
12,14,3.242688,14,10
13,7,3.386282,13,53
12,15,3.180913,13,13
12,16,3.113792,12,13
13,8,3.334671,12,23
12,17,3.063683,12,3
12,18,2.934067,11,17
11,17,3.177727,11,74
14,-1,4.289597,15,0
14,0,4.252450,14,1
14,1,3.649581,15,1
14,2,3.602056,14,6
14,3,3.555223,13,7
12,19,2.914438,10,22
13,9,3.286905,12,50
14,4,3.506951,12,8
14,5,3.227308,12,6
12,20,2.893751,9,21
14,6,3.177727,11,13
13,10,3.177727,11,40
12,21,2.878081,8,27
12,22,2.876669,9,39
14,7,3.177727,11,80
15,-1,4.592773,14,0
15,0,4.362412,13,2
15,1,4.343936,13,2
13,11,3.101404,11,72
12,23,2.861576,8,25
15,2,3.931920,14,8
15,3,3.902083,15,1
13,12,3.095836,10,14
15,4,3.900307,15,5
13,13,3.095480,9,9
15,5,3.867209,15,3
15,6,3.825723,14,16
15,7,3.788521,13,10
15,8,3.671102,13,1
13,14,3.095480,9,59
16,-1,4.156563,16,0
12,24,2.861576,8,80
17,-1,4.836145,18,0
16,0,3.917315,15,7
16,1,3.868112,15,1
16,2,3.814531,14,5
16,3,3.779566,14,1
17,0,4.667557,18,7
15,9,3.645329,13,27
16,4,3.775403,13,3
15,10,3.436510,12,6
17,1,4.452612,17,5
16,5,3.734564,13,6
17,2,4.444775,17,2
16,6,3.684995,13,6
17,3,3.934497,18,9
17,4,3.784196,17,3
15,11,3.390321,11,20
17,5,3.731408,16,1
17,6,3.715284,16,1
15,12,3.359964,10,8
17,7,3.648495,16,6
16,7,3.555223,13,34
15,13,3.334105,9,20
16,8,3.536524,13,5
17,8,3.604604,15,14
15,14,3.309747,8,18
16,9,3.227308,12,13
16,10,3.177727,11,1
15,15,3.285023,7,29
15,16,3.259579,7,8
17,9,3.526308,14,27
15,17,3.254992,8,16
17,10,3.484250,14,9
17,11,3.472417,13,14
15,18,3.211966,8,20
15,19,3.162304,7,10
17,12,3.451861,14,9
17,13,3.450653,15,9
16,11,3.177727,11,72
18,-1,5.829898,16,0
18,0,5.549159,16,3
18,1,5.487019,16,1
15,20,3.160395,8,47
15,21,3.143151,8,3
18,2,5.235664,15,6
18,3,4.170986,15,4
17,14,3.444826,14,28
15,22,3.134641,7,11
18,4,3.775407,14,4
18,5,3.547300,14,8
18,6,3.537378,14,4
17,15,3.441886,13,16
15,23,2.997085,8,41
18,7,3.449131,14,10
17,16,3.380637,13,12
18,8,3.407726,13,6
18,9,3.363248,13,5
17,17,3.370053,12,26
18,10,3.362579,13,19
18,11,3.329113,13,3
15,24,2.997085,8,53
19,-1,3.952883,16,0
19,0,3.704671,16,4
18,12,3.250522,13,9
18,13,3.217973,13,4
18,14,3.205727,12,4
19,1,3.693121,15,17
17,18,3.330386,13,31
17,19,3.304680,13,2
17,20,3.227127,12,5
19,2,3.675853,15,8
17,21,3.133650,11,4
19,3,3.512564,15,5
18,15,3.186392,11,25
19,4,3.501995,14,3
18,16,3.171915,10,21
17,22,3.124046,10,28
19,5,3.490236,13,19
18,17,3.165005,10,18
17,23,3.114149,9,20
18,18,3.145524,9,7
18,19,3.036692,9,17
19,6,3.432156,13,24
19,7,3.393452,13,2
19,8,3.382886,12,10
19,9,3.322993,12,2
17,24,3.114149,9,54
20,-1,4.120929,18,0
18,20,3.017824,8,40
20,0,4.113011,18,4
19,10,3.287412,12,20
18,21,3.004275,7,19
20,1,4.047250,18,6
20,2,3.842463,18,5
19,11,3.277341,12,18
20,3,3.743371,17,11
18,22,3.004275,7,55
21,-1,3.975695,19,0
20,4,3.726049,17,5
20,5,3.683747,16,3
21,0,3.880758,18,9
21,1,3.839867,17,3
21,2,3.786441,16,1
20,6,3.531845,15,11
21,3,3.776504,17,8
20,7,3.475312,15,9
20,8,3.472177,14,3
20,9,3.459238,14,1
21,4,3.721546,16,12
19,12,3.242168,11,51
20,10,3.451366,13,10
20,11,3.442631,12,3
20,12,3.433578,11,2
20,13,3.419885,10,13
20,14,3.248261,10,19
21,5,3.706273,15,28
21,6,3.697661,14,12
20,15,3.196540,9,23
21,7,3.693356,13,11
20,16,3.170178,9,21
20,17,3.135286,8,3
19,13,3.242168,11,71
22,-1,4.169022,13,0
22,0,3.895073,13,2
20,18,3.099595,8,11
22,1,3.893874,13,6
20,19,3.063576,7,8
21,8,3.519044,13,17
22,2,3.831361,12,7
22,3,3.752067,11,1
21,9,3.406950,12,8
22,4,3.659615,10,15
20,20,2.915229,7,45
22,5,3.564329,10,10
22,6,3.522449,10,5
21,10,3.381043,12,27
22,7,3.474640,9,13
20,21,2.915229,7,46
23,-1,4.755312,17,0
22,8,3.428108,8,14
23,0,4.749163,16,2
23,1,4.739882,15,1
23,2,4.632365,16,1
23,3,4.615396,16,5
23,4,4.067126,17,4
23,5,4.050126,17,2
22,9,3.418575,8,22
22,10,3.406468,8,8
23,6,3.994225,16,13
22,11,3.399504,8,20
23,7,3.934208,16,5
23,8,3.904825,16,2
23,9,3.853760,16,1
23,10,3.327210,15,5
23,11,3.091167,15,6
22,12,3.346630,7,24
21,11,3.381043,12,71
24,-1,4.936402,17,0
24,0,4.848121,17,3
23,12,3.055938,15,10
23,13,2.995393,15,3
24,1,4.836418,17,5
24,2,4.748068,17,2
24,3,4.440349,17,2
24,4,4.421600,18,1
22,13,3.311663,8,42
23,14,2.955405,15,15
24,5,4.411099,19,8
24,6,4.318090,18,2
24,7,4.176039,18,2
24,8,4.175481,18,13
24,9,4.058443,18,2
24,10,4.011370,18,2
24,11,3.994758,17,1
24,12,3.892658,17,1
22,14,3.296690,8,52
24,13,3.890273,16,2
24,14,3.887470,15,1
24,15,3.850791,15,1
24,16,3.849164,14,3
24,17,3.604255,14,1
24,18,3.583189,13,1
24,19,3.520963,13,1
23,15,2.930553,14,43
24,20,3.517076,12,16
22,15,3.291990,8,49
22,16,3.283541,8,6
24,21,3.512767,11,10
22,17,3.274064,8,3
24,22,3.507808,10,3
24,23,3.288639,10,3
24,24,3.276235,9,1
25,-1,4.994274,18,0
25,0,4.770096,18,2
23,16,2.904135,13,23
25,1,4.650056,18,2
25,2,4.630616,18,3
25,3,4.582719,18,1
25,4,4.566886,17,1
23,17,2.892019,12,10
25,5,4.560726,16,3
25,6,4.559216,15,2
25,7,4.551746,16,1
25,8,4.546349,15,2
25,9,3.994897,15,1
25,10,3.984094,15,1
25,11,3.882265,14,1
22,18,3.270026,9,44
25,12,3.873320,14,10
25,13,3.707929,14,2
25,14,3.687010,14,3
25,15,3.680651,13,1
23,18,2.871581,11,27
25,16,3.412704,13,2
25,17,3.401597,12,3
25,18,3.357043,12,3
25,19,3.346261,11,4
25,20,3.185582,11,10
23,19,2.858537,10,21
25,21,3.173656,10,5
25,22,3.134261,10,1
25,23,3.121231,9,3
25,24,3.119711,10,2
22,19,3.270026,9,66
23,20,2.839677,9,30
23,21,2.839447,10,37
23,22,2.810518,11,62
23,23,2.810518,11,76
