Run,Step,BitsPerBase,GrammarSize,NeighborsEvaluated
26,46,2.805902,6,12
30,13,2.937945,12,14
20,64,2.812412,7,65
20,64,2.824269,8,65
20,65,2.812412,7,8
25,69,2.709020,7,60
25,69,2.718934,8,60
18,53,2.837893,8,68
18,53,2.838548,9,68
25,70,2.709020,7,5
24,64,2.783660,8,73
24,64,2.789505,9,73
27,18,3.075878,13,33
28,27,2.895679,8,53
31,9,3.571651,15,19
24,65,2.783660,8,11
31,10,3.491969,15,2
30,14,2.888911,11,24
5,60,2.810518,11,70
5,60,2.815556,10,70
21,41,2.786773,9,72
21,41,2.801423,10,72
29,18,2.877934,16,20
21,42,2.786773,9,9
26,47,2.805902,6,59
26,47,2.818375,7,59
30,15,2.864992,11,12
23,36,2.810518,11,43
18,54,2.837893,8,30
19,58,2.783660,8,71
19,58,2.803240,7,71
26,48,2.805902,6,7
19,59,2.796280,8,3
27,19,3.065351,12,21
17,61,2.786773,9,68
17,61,2.801423,10,68
25,71,2.709020,7,56
25,71,2.718934,8,56
20,66,2.812412,7,66
20,66,2.824269,8,66
25,72,2.709020,7,9
30,16,2.857653,11,17
29,19,2.868473,15,16
20,67,2.812412,7,6
31,11,3.449154,14,26
22,43,2.798807,9,67
22,43,2.837446,8,67
31,12,3.436533,14,2
19,60,2.789505,9,37
5,61,2.810518,11,41
24,66,2.783660,8,68
24,66,2.803240,7,68
17,62,2.786773,9,30
24,67,2.796280,8,4
26,49,2.805902,6,59
26,49,2.818375,7,59
26,50,2.805902,6,5
28,28,2.895679,8,72
28,28,2.909234,9,72
31,13,3.386276,14,17
19,61,2.783660,8,15
25,73,2.709020,7,54
25,73,2.718934,8,54
28,29,2.895679,8,12
18,55,2.837893,8,70
18,55,2.838548,9,70
25,74,2.709020,7,11
32,-1,4.818766,16,0
30,17,2.843398,10,44
32,0,4.704028,16,1
21,43,2.786773,9,73
21,43,2.801423,10,73
32,1,4.163210,17,2
20,68,2.812412,7,68
20,68,2.824269,8,68
22,44,2.788205,9,51
27,20,3.064736,12,53
24,68,2.789505,9,38
20,69,2.812412,7,11
32,2,4.161293,18,6
31,14,3.312348,13,28
26,51,2.805902,6,57
26,51,2.818375,7,57
26,52,2.805902,6,12
24,69,2.783660,8,21
32,3,4.009438,18,7
18,56,2.837893,8,36
21,44,2.786773,9,25
19,62,2.783660,8,70
19,62,2.803240,7,70
19,63,2.796280,8,3
17,63,2.786773,9,66
17,63,2.801423,10,66
29,20,2.859419,14,54
30,18,2.834732,9,42
23,37,2.810518,11,85
23,37,2.815556,10,85
28,30,2.895679,8,69
28,30,2.909234,9,69
32,4,3.957149,17,13
31,15,3.303965,12,32
27,21,3.055815,11,44
28,31,2.895679,8,10
20,70,2.812412,7,68
20,70,2.812412,7,68
26,53,2.805902,6,58
26,53,2.818375,7,58
17,64,2.786773,9,25
32,5,3.650372,17,9
26,54,2.805902,6,7
5,62,2.810518,11,82
5,62,2.815556,10,82
27,22,3.053625,10,18
32,6,3.641649,17,5
22,45,2.788205,9,71
22,45,2.802637,10,71
19,64,2.789505,9,52
24,70,2.783660,8,74
24,70,2.803240,7,74
32,7,3.567207,16,5
19,65,2.783660,8,5
24,71,2.796280,8,5
18,57,2.837893,8,70
18,57,2.838548,9,70
18,58,2.798903,9,1
29,21,2.850693,13,31
32,8,3.501840,15,4
31,16,3.293323,11,41
23,38,2.810518,11,41
18,59,2.770757,10,9
21,45,2.786773,9,72
21,45,2.801423,10,72
32,9,3.397778,14,8
30,19,2.820083,9,62
22,46,2.788205,9,22
26,55,2.805902,6,59
26,55,2.818375,7,59
20,71,2.812412,7,62
20,71,2.824269,8,62
26,56,2.805902,6,4
32,10,3.397480,13,7
5,63,2.810518,11,33
32,11,3.378818,13,2
22,47,2.786773,9,14
30,20,2.807028,8,20
21,46,2.786773,9,21
31,17,3.292209,10,32
28,32,2.895679,8,68
28,32,2.909234,9,68
30,21,2.791491,8,4
20,72,2.812412,7,23
32,12,3.368575,12,10
28,33,2.895679,8,11
24,72,2.789505,9,54
17,65,2.786773,9,73
17,65,2.801423,10,73
24,73,2.783660,8,6
27,23,3.043548,10,62
19,66,2.783660,8,74
19,66,2.803240,7,74
32,13,3.103867,12,12
19,67,2.796280,8,3
26,57,2.805902,6,54
26,57,2.818375,7,54
32,14,3.069211,12,5
26,58,2.805902,6,6
17,66,2.786773,9,19
31,18,3.241284,10,40
32,15,2.934173,12,6
29,22,2.842660,12,51
31,19,3.230281,9,7
31,20,3.217445,8,5
31,21,3.156297,8,6
30,22,2.777506,9,57
32,16,2.925773,11,12
18,60,2.770757,10,74
18,60,2.788366,10,74
20,73,2.812412,7,62
20,73,2.824269,8,62
31,22,3.143195,8,15
19,68,2.789505,9,42
27,24,3.036809,11,50
20,74,2.812412,7,16
19,69,2.783660,8,10
21,47,2.786773,9,68
21,47,2.801423,10,68
31,23,3.096150,7,13
33,-1,4.781647,17,0
24,74,2.783660,8,68
24,74,2.803240,7,68
32,17,2.917256,10,16
22,48,2.786773,9,69
22,48,2.801423,10,69
26,59,2.805902,6,58
26,59,2.818375,7,58
34,-1,4.096026,17,0
33,0,4.317642,17,2
33,1,4.289432,16,1
34,0,4.094858,16,2
18,61,2.770757,10,21
31,24,3.030433,6,12
28,34,2.895679,8,75
28,34,2.909234,9,75
33,2,4.226304,17,2
34,1,4.092747,15,2
32,18,2.908200,9,8
23,39,2.810518,11,81
23,39,2.815556,10,81
26,60,2.805902,6,14
28,35,2.891477,9,4
34,2,4.075929,15,3
5,64,2.810518,11,70
5,64,2.815556,10,70
32,19,2.899142,8,6
33,3,4.041637,17,4
28,36,2.879982,8,6
33,4,4.012879,16,1
33,5,4.005651,17,1
34,3,4.073192,16,4
33,6,3.938099,17,1
30,23,2.770696,10,44
21,48,2.786773,9,20
33,7,3.884503,17,1
34,4,4.071999,15,4
33,8,3.793624,18,2
33,9,3.759994,17,1
34,5,4.061065,15,2
31,25,2.832293,6,40
28,37,2.868097,7,14
22,49,2.786773,9,32
17,67,2.786773,9,71
17,67,2.801423,10,71
34,6,4.041532,15,8
32,20,2.878992,7,29
34,7,4.040997,16,1
34,8,3.843925,16,2
33,10,3.750934,16,11
28,38,2.856151,6,23
27,25,3.007141,11,47
33,11,3.711365,16,2
19,70,2.783660,8,69
19,70,2.789505,9,69
34,9,3.692572,16,8
26,61,2.805902,6,64
26,61,2.818375,7,64
31,26,2.832293,6,51
31,26,2.902016,7,51
19,71,2.783660,8,7
34,10,3.676964,15,3
31,27,2.832293,6,12
33,12,3.538713,16,10
26,62,2.805902,6,15
34,11,3.674960,15,4
23,40,2.810518,11,46
29,23,2.842660,12,73
29,23,2.850693,13,73
5,65,2.810518,11,45
32,21,2.878992,7,51
32,21,2.889135,8,51
33,13,3.528146,15,6
34,12,3.624569,14,11
17,68,2.786773,9,42
18,62,2.770696,10,73
28,39,2.856151,6,62
28,39,2.868097,7,62
32,22,2.878992,7,17
33,14,3.521047,15,9
31,28,2.832293,6,52
31,28,2.940589,7,52
30,24,2.770696,10,74
30,24,2.789219,11,74
21,49,2.786773,9,74
21,49,2.801423,10,74
34,13,3.362124,14,14
29,24,2.842660,12,26
21,50,2.786773,9,9
26,63,2.805902,6,61
26,63,2.818375,7,61
31,29,2.832293,6,25
34,14,3.353360,14,4
28,40,2.856151,6,23
19,72,2.783660,8,68
19,72,2.789505,9,68
22,50,2.786773,9,75
22,50,2.801423,10,75
26,64,2.805902,6,14
33,15,3.512564,15,17
19,73,2.783660,8,11
32,23,2.878992,7,49
32,23,2.889135,8,49
34,15,3.300566,13,16
31,30,2.832293,6,51
31,30,2.940589,7,51
27,26,3.007141,11,79
27,26,3.009386,10,79
32,24,2.878992,7,12
30,25,2.770696,10,35
33,16,3.501995,14,13
31,31,2.832293,6,20
28,41,2.856151,6,61
28,41,2.868097,7,61
34,16,3.249866,14,12
22,51,2.786773,9,36
34,17,3.177056,13,4
26,65,2.805902,6,61
26,65,2.818375,7,61
17,69,2.786773,9,77
17,69,2.801423,10,77
34,18,3.139870,13,3
28,42,2.856151,6,15
23,41,2.806389,11,74
32,25,2.878992,7,46
32,25,2.889135,8,46
33,17,3.490236,13,21
19,74,2.783660,8,66
19,74,2.803240,7,66
32,26,2.878992,7,5
35,-1,4.185714,13,0
34,19,3.099118,13,9
5,66,2.810518,11,82
5,66,2.815556,10,82
31,32,2.832293,6,50
31,32,2.902016,7,50
18,63,2.770696,10,81
18,63,2.789219,11,81
31,33,2.832293,6,1
27,27,3.007141,11,42
26,66,2.805902,6,25
35,0,4.174455,13,3
35,1,4.138598,14,4
17,70,2.786773,9,25
21,51,2.786773,9,78
21,51,2.801423,10,78
33,18,3.459492,13,12
34,20,3.034010,12,14
35,2,4.125450,14,9
35,3,4.119329,14,1
33,19,3.395155,12,11
21,52,2.786773,9,16
35,4,4.101464,14,4
29,25,2.842660,12,76
29,25,2.850693,13,76
33,20,3.346787,12,3
31,34,2.832293,6,55
31,34,2.898888,6,55
32,27,2.878992,7,47
32,27,2.889135,8,47
28,43,2.856151,6,65
28,43,2.868097,7,65
32,28,2.878992,7,2
18,64,2.770696,10,29
23,42,2.788366,10,34
34,21,2.966741,11,14
31,35,2.832293,6,20
30,26,2.770696,10,78
30,26,2.789219,11,78
26,67,2.805902,6,60
26,67,2.818375,7,60
5,67,2.810518,11,41
34,22,2.957012,11,8
29,26,2.842660,12,15
35,5,3.969210,15,16
30,27,2.770696,10,10
22,52,2.786773,9,72
22,52,2.788205,9,72
28,44,2.856151,6,33
26,68,2.805902,6,20
35,6,3.818665,15,5
35,7,3.789264,15,1
33,21,3.302000,11,26
32,29,2.878992,7,45
32,29,2.889135,8,45
31,36,2.832293,6,49
31,36,2.940589,7,49
32,30,2.878992,7,8
35,8,3.687111,14,8
35,9,3.581411,14,1
31,37,2.832293,6,10
33,22,3.242736,11,10
35,10,3.475393,13,2
34,23,2.941451,10,26
33,23,3.209118,11,8
17,71,2.786773,9,74
17,71,2.801423,10,74
27,28,3.007141,11,77
27,28,3.015743,12,77
35,11,3.374043,12,8
28,45,2.856151,6,55
28,45,2.868097,7,55
26,69,2.805902,6,55
26,69,2.818375,7,55
35,12,3.365379,13,10
17,72,2.786773,9,16
21,53,2.786773,9,72
21,53,2.788205,9,72
34,24,2.924170,9,19
28,46,2.856151,6,13
32,31,2.878992,7,47
32,31,2.889135,8,47
31,38,2.832293,6,57
31,38,2.902016,7,57
32,32,2.878992,7,1
18,65,2.770696,10,67
18,65,2.770757,10,67
31,39,2.832293,6,2
35,13,3.269647,12,9
26,70,2.805902,6,21
33,24,3.198765,10,29
23,43,2.788366,10,75
23,43,2.798903,9,75
30,28,2.770696,10,68
30,28,2.785006,9,68
27,29,3.007141,11,36
23,44,2.770757,10,9
22,53,2.788205,9,72
22,53,2.802637,10,72
31,40,2.832293,6,53
31,40,2.902016,7,53
31,41,2.832293,6,6
32,33,2.878992,7,49
32,33,2.889135,8,49
5,68,2.810518,11,75
5,68,2.815556,10,75
35,14,3.233539,11,27
33,25,3.169614,10,23
28,47,2.856151,6,60
28,47,2.868097,7,60
32,34,2.878992,7,7
33,26,3.169565,9,2
22,54,2.788205,9,14
26,71,2.805902,6,62
26,71,2.818375,7,62
29,27,2.842660,12,80
29,27,2.850693,13,80
28,48,2.818375,7,14
34,25,2.894227,10,49
35,15,3.183078,10,16
30,29,2.770696,10,47
26,72,2.805902,6,20
31,42,2.832293,6,56
31,42,2.902016,7,56
17,73,2.786773,9,68
17,73,2.801423,10,68
31,43,2.832293,6,1
17,74,2.786773,9,6
21,54,2.788205,9,74
21,54,2.802637,10,74
28,49,2.805902,6,25
36,-1,4.520048,16,0
18,66,2.770757,10,69
18,66,2.785870,9,69
32,35,2.878992,7,48
32,35,2.889135,8,48
35,16,3.144037,9,20
36,0,4.504114,15,4
36,1,4.476624,15,3
36,2,4.442102,15,1
36,3,4.136370,15,2
32,36,2.878992,7,10
29,28,2.842660,12,24
5,69,2.810518,11,40
35,17,3.096775,8,16
34,26,2.874528,9,37
31,44,2.832293,6,53
31,44,2.988252,6,53
21,55,2.788205,9,23
31,45,2.956704,7,3
36,4,4.124602,15,11
36,5,4.113717,14,1
31,46,2.942587,6,7
36,6,4.102175,13,3
31,47,2.809063,7,6
26,73,2.805902,6,59
26,73,2.818375,7,59
36,7,4.100240,13,3
36,8,3.918757,14,1
26,74,2.805902,6,4
36,9,3.699633,14,1
23,45,2.770757,10,75
23,45,2.789612,11,75
37,-1,4.559360,13,0
37,0,4.540946,14,1
28,50,2.805902,6,56
28,50,2.818375,7,56
35,18,3.048485,7,26
33,27,3.169565,9,71
33,27,3.169614,10,71
27,30,3.007141,11,80
27,30,3.015743,12,80
36,10,3.418332,14,4
36,11,3.411493,13,2
28,51,2.805902,6,7
18,67,2.778072,9,42
37,1,4.360185,13,4
22,55,2.788205,9,70
22,55,2.802637,10,70
37,2,4.320018,13,1
32,37,2.878992,7,49
32,37,2.889135,8,49
36,12,3.390950,14,3
37,3,3.760896,13,5
32,38,2.878992,7,9
35,19,3.004275,7,28
23,46,2.770757,10,19
30,30,2.770696,10,70
30,30,2.785006,9,70
33,28,3.168010,10,23
33,29,3.156164,9,10
22,56,2.788205,9,28
37,4,3.726741,13,17
31,48,2.809063,7,70
31,48,2.815431,7,70
27,31,3.007141,11,39
32,39,2.878992,7,47
32,39,2.889135,8,47
28,52,2.805902,6,66
28,52,2.818375,7,66
18,68,2.770757,10,48
37,5,3.685994,12,11
28,53,2.805902,6,6
37,6,3.645053,12,2
37,7,3.500034,12,1
36,13,3.356637,13,36
21,56,2.788205,9,71
21,56,2.802637,10,71
32,40,2.878992,7,13
35,20,3.004275,7,58
35,20,3.011324,8,58
36,14,3.346486,12,2
36,15,3.335499,11,2
36,16,3.323856,10,1
36,17,3.282583,10,2
34,27,2.874528,9,79
34,27,2.883390,8,79
30,31,2.770696,10,47
35,21,3.004275,7,16
33,30,2.823808,9,40
5,70,2.810518,11,78
5,70,2.815556,10,78
21,57,2.788205,9,16
36,18,3.271147,9,14
29,29,2.842660,12,80
29,29,2.850693,13,80
37,8,3.454247,11,21
37,9,3.431432,11,2
36,19,3.212250,9,7
31,49,2.812412,7,60
36,20,3.200724,8,2
37,10,3.396395,11,4
36,21,3.137713,7,8
32,41,2.878992,7,49
32,41,2.889135,8,49
28,54,2.805902,6,60
28,54,2.818375,7,60
28,55,2.805902,6,3
29,30,2.842660,12,13
32,42,2.878992,7,5
36,22,3.125876,8,13
23,47,2.770757,10,74
23,47,2.778072,9,74
37,11,3.359737,10,14
35,22,3.004275,7,54
35,22,3.023660,8,54
22,57,2.788205,9,70
22,57,2.802637,10,70
36,23,3.086576,8,9
36,24,3.075258,7,3
37,12,3.265260,10,7
36,25,3.070926,6,2
33,31,2.823808,9,50
33,31,2.832756,10,50
33,32,2.813890,10,2
5,71,2.810518,11,38
35,23,3.004275,7,18
23,48,2.777506,9,17
18,69,2.770696,10,67
34,28,2.874528,9,60
35,24,2.832100,7,7
33,33,2.804077,9,9
27,32,3.007141,11,79
27,32,3.009386,10,79
32,43,2.878992,7,50
32,43,2.889135,8,50
32,44,2.878992,7,6
31,50,2.812412,7,73
31,50,2.820813,8,73
28,56,2.805902,6,64
28,56,2.818375,7,64
30,32,2.770696,10,70
30,32,2.785006,9,70
22,58,2.788205,9,30
31,51,2.812412,7,9
21,58,2.788205,9,71
21,58,2.798807,9,71
36,26,3.070926,6,52
36,26,3.075258,7,52
37,13,3.217360,9,36
28,57,2.805902,6,15
36,27,3.070926,6,3
37,14,3.183232,8,6
37,15,2.814433,8,10
37,16,2.709020,7,6
32,45,2.878992,7,49
32,45,2.889135,8,49
35,25,2.832100,7,59
35,25,2.853581,8,59
23,49,2.770696,10,52
30,33,2.770696,10,40
32,46,2.878992,7,10
33,34,2.804077,9,57
33,34,2.813890,10,57
33,35,2.804077,9,4
35,26,2.832100,7,14
36,28,3.070926,6,57
36,28,3.083217,7,57
36,29,3.070926,6,2
28,58,2.805902,6,56
28,58,2.818375,7,56
27,33,3.007141,11,57
31,52,2.812412,7,70
31,52,2.820813,8,70
28,59,2.805902,6,14
29,31,2.842660,12,78
29,31,2.850693,13,78
31,53,2.812412,7,7
36,30,3.035975,6,27
18,70,2.770696,10,73
18,70,2.789219,11,73
34,29,2.873593,9,75
37,17,2.709020,7,56
37,17,2.778243,8,56
5,72,2.810518,11,69
5,72,2.824918,12,69
32,47,2.878992,7,49
32,47,2.889135,8,49
32,48,2.878992,7,4
21,59,2.798807,9,70
21,59,2.812797,10,70
37,18,2.709020,7,21
22,59,2.788205,9,77
22,59,2.802637,10,77
35,27,2.832100,7,55
35,27,2.853581,8,55
36,31,3.035975,6,40
36,31,3.041367,7,40
36,32,3.035975,6,10
18,71,2.770696,10,27
33,36,2.804077,9,60
33,36,2.843267,8,60
28,60,2.805902,6,61
28,60,2.818375,7,61
28,61,2.805902,6,8
29,32,2.842660,12,36
22,60,2.788205,9,22
30,34,2.770696,10,69
30,34,2.789219,11,69
35,28,2.832100,7,25
31,54,2.812412,7,66
31,54,2.820813,8,66
21,60,2.798807,9,29
32,49,2.878992,7,50
32,49,2.889135,8,50
5,73,2.810518,11,30
31,55,2.812412,7,5
32,50,2.878992,7,5
36,33,3.035975,6,39
36,33,3.041367,7,39
36,34,3.035975,6,2
23,50,2.770696,10,76
23,50,2.770757,10,76
37,19,2.709020,7,62
37,19,2.752907,7,62
33,37,2.804077,9,33
27,34,3.007141,11,77
27,34,3.009386,10,77
37,20,2.718934,8,7
37,21,2.709020,7,4
30,35,2.770696,10,28
28,62,2.805902,6,58
28,62,2.818375,7,58
36,35,3.035975,6,42
36,35,3.041367,7,42
34,30,2.873593,9,78
34,30,2.893508,10,78
33,38,2.789505,9,23
36,36,3.035975,6,1
5,74,2.806389,11,28
36,37,2.856151,6,3
38,-1,4.640922,16,0
32,51,2.878992,7,49
32,51,2.889135,8,49
33,39,2.783660,8,4
38,0,4.483547,17,1
28,63,2.805902,6,13
35,29,2.832100,7,60
35,29,2.843621,8,60
32,52,2.878992,7,5
38,1,4.393785,16,3
31,56,2.809063,7,65
38,2,4.196417,15,2
38,3,4.141698,14,1
38,4,4.066525,13,1
38,5,3.815544,13,1
38,6,3.803046,12,4
34,31,2.873593,9,23
38,7,3.754683,11,5
37,22,2.709020,7,61
37,22,2.778243,8,61
22,61,2.788205,9,68
22,61,2.802637,10,68
18,72,2.770696,10,78
18,72,2.770696,10,78
21,61,2.798807,9,68
21,61,2.809213,9,68
27,35,3.007141,11,54
38,8,3.745140,10,7
35,30,2.832100,7,38
36,38,2.856151,6,67
36,38,2.856679,7,67
32,53,2.878992,7,53
32,53,2.889135,8,53
36,39,2.856151,6,2
28,64,2.805902,6,61
28,64,2.818375,7,61
37,23,2.709020,7,20
32,54,2.878992,7,5
38,9,3.734590,9,19
29,33,2.842660,12,77
29,33,2.850693,13,77
33,40,2.783660,8,71
33,40,2.789505,9,71
22,62,2.788205,9,25
30,36,2.770696,10,67
30,36,2.785006,9,67
31,57,2.809063,7,67
31,57,2.820813,8,67
23,51,2.770757,10,77
23,51,2.770757,10,77
28,65,2.805902,6,22
33,41,2.783660,8,11
38,10,3.729956,8,11
31,58,2.812412,7,11
38,11,3.715360,7,11
35,31,2.832100,7,53
35,31,2.843621,8,53
38,12,3.653384,7,4
36,40,2.856151,6,59
36,40,2.856679,7,59
32,55,2.878992,7,48
32,55,2.889135,8,48
32,56,2.878992,7,1
37,24,2.709020,7,59
37,24,2.778243,8,59
38,13,3.639720,6,10
36,41,2.856151,6,13
35,32,2.832100,7,20
28,66,2.805902,6,56
28,66,2.818375,7,56
34,32,2.873593,9,74
34,32,2.881151,8,74
29,34,2.842660,12,31
30,37,2.770696,10,45
18,73,2.770696,10,67
18,73,2.785006,9,67
21,62,2.809213,9,69
21,62,2.823428,10,69
28,67,2.805902,6,6
27,36,3.007141,11,72
27,36,3.015743,12,72
31,59,2.812412,7,64
31,59,2.820813,8,64
32,57,2.878992,7,48
32,57,2.889135,8,48
37,25,2.709020,7,35
21,63,2.809213,9,14
33,42,2.718934,8,66
32,58,2.878992,7,4
38,14,3.211509,6,42
31,60,2.812412,7,8
27,37,3.007141,11,12
36,42,2.856151,6,57
36,42,2.856679,7,57
33,43,2.709020,7,11
22,63,2.788205,9,66
22,63,2.802637,10,66
36,43,2.856151,6,2
38,15,3.142220,6,22
23,52,2.770757,10,68
23,52,2.785870,9,68
35,33,2.832100,7,56
35,33,2.853581,8,56
22,64,2.788205,9,14
18,74,2.770696,10,47
38,16,3.000085,7,17
28,68,2.805902,6,65
28,68,2.818375,7,65
39,-1,3.876525,18,0
39,0,3.690283,18,2
32,59,2.878992,7,48
32,59,2.889135,8,48
39,1,3.614056,18,1
34,33,2.873593,9,57
28,69,2.805902,6,10
37,26,2.709020,7,58
37,26,2.718934,8,58
38,17,2.812412,7,15
32,60,2.878992,7,11
39,2,3.563209,18,5
37,27,2.709020,7,9
35,34,2.832100,7,30
39,3,3.549165,17,2
33,44,2.709020,7,59
33,44,2.773949,7,59
30,38,2.770696,10,66
30,38,2.770757,10,66
36,44,2.856151,6,63
36,44,2.856679,7,63
31,61,2.809063,7,65
39,4,3.534977,17,2
36,45,2.856151,6,6
39,5,3.496670,18,4
39,6,3.488151,17,2
23,53,2.770757,10,48
34,34,2.810715,9,27
21,64,2.809213,9,71
21,64,2.823428,10,71
32,61,2.878992,7,46
32,61,2.889135,8,46
28,70,2.805902,6,58
28,70,2.818375,7,58
37,28,2.709020,7,54
37,28,2.718934,8,54
28,71,2.805902,6,10
29,35,2.842660,12,80
29,35,2.850693,13,80
27,38,3.007141,11,74
27,38,3.009386,10,74
32,62,2.878992,7,14
33,45,2.773949,7,59
33,45,2.784195,8,59
35,35,2.832100,7,57
35,35,2.843621,8,57
38,18,2.812412,7,67
38,18,2.824269,8,67
37,29,2.709020,7,12
36,46,2.856151,6,64
36,46,2.880749,6,64
31,62,2.809063,7,66
31,62,2.820813,8,66
39,7,3.470465,17,21
22,65,2.788205,9,78
22,65,2.802637,10,78
33,46,2.773949,7,19
38,19,2.812412,7,17
31,63,2.809063,7,9
21,65,2.809213,9,35
35,36,2.832100,7,32
30,39,2.770757,10,68
30,39,2.785870,9,68
32,63,2.878992,7,48
32,63,2.889135,8,48
28,72,2.805902,6,58
28,72,2.818375,7,58
29,36,2.842660,12,30
22,66,2.788205,9,20
36,47,2.880749,6,59
36,47,2.892800,7,59
32,64,2.878992,7,13
27,39,3.007141,11,48
28,73,2.805902,6,17
37,30,2.709020,7,60
37,30,2.778243,8,60
23,54,2.770757,10,67
23,54,2.778460,10,67
36,48,2.880749,6,16
33,47,2.773949,7,58
33,47,2.843722,8,58
34,35,2.810715,9,79
34,35,2.826148,10,79
21,66,2.786773,9,44
38,20,2.812412,7,64
38,20,2.824269,8,64
31,64,2.809063,7,66
31,64,2.820813,8,66
37,31,2.709020,7,26
30,40,2.770757,10,38
35,37,2.832100,7,59
35,37,2.843621,8,59
34,36,2.810715,9,13
38,21,2.812412,7,14
32,65,2.878992,7,49
32,65,2.889135,8,49
33,48,2.773949,7,30
33,49,2.709020,7,3
32,66,2.878992,7,8
28,74,2.805902,6,58
28,74,2.818375,7,58
31,65,2.809063,7,24
40,-1,4.657028,16,0
35,38,2.832100,7,15
36,49,2.880749,6,57
36,49,2.892800,7,57
36,50,2.880749,6,3
40,0,4.635680,15,5
39,8,3.468096,17,49
37,32,2.709020,7,59
37,32,2.718934,8,59
40,1,4.611731,15,9
37,33,2.709020,7,4
22,67,2.786773,9,78
32,67,2.878992,7,48
32,67,2.889135,8,48
32,68,2.878992,7,4
30,41,2.770696,10,52
33,50,2.709020,7,61
33,50,2.718934,8,61
38,22,2.812412,7,63
38,22,2.824269,8,63
36,51,2.880749,6,56
36,51,2.882573,7,56
27,40,3.007141,11,77
27,40,3.009386,10,77
33,51,2.709020,7,9
39,9,3.401953,17,12
23,55,2.778460,10,68
23,55,2.796196,10,68
31,66,2.809063,7,63
31,66,2.815431,7,63
40,2,4.265984,14,13
35,39,2.832100,7,63
35,39,2.843621,8,63
40,3,4.250677,13,3
38,23,2.812412,7,13
36,52,2.880749,6,17
40,4,4.243670,12,4
21,67,2.786773,9,75
21,67,2.801423,10,75
39,10,3.392898,16,7
29,37,2.842660,12,84
29,37,2.850693,13,84
39,11,3.382015,15,1
35,40,2.832100,7,13
21,68,2.786773,9,9
40,5,4.236562,11,8
37,34,2.709020,7,59
37,34,2.718934,8,59
37,35,2.709020,7,4
32,69,2.878992,7,50
32,69,2.889135,8,50
39,12,3.371762,14,8
39,13,3.359695,13,1
36,53,2.879897,6,36
39,14,3.347294,12,3
34,37,2.810715,9,83
34,37,2.826148,10,83
40,6,4.228583,10,10
32,70,2.878992,7,12
33,52,2.709020,7,57
33,52,2.778243,8,57
40,7,3.986145,10,3
39,15,3.277190,12,5
40,8,3.985598,9,2
40,9,3.745343,9,2
40,10,3.716359,9,2
33,53,2.709020,7,10
40,11,3.705182,10,1
40,12,3.674291,11,3
29,38,2.842660,12,27
27,41,3.007141,11,52
31,67,2.815431,7,70
31,67,2.827615,8,70
39,16,3.238245,12,9
40,13,3.578792,11,3
38,24,2.812412,7,61
38,24,2.824269,8,61
40,14,3.543534,11,1
31,68,2.815431,7,6
39,17,3.226493,11,4
39,18,3.213761,10,4
30,42,2.770696,10,67
30,42,2.789219,11,67
36,54,2.858405,7,50
22,68,2.786773,9,73
22,68,2.801423,10,73
38,25,2.812412,7,13
35,41,2.832100,7,62
35,41,2.917910,8,62
35,42,2.832100,7,2
40,15,3.533176,10,13
32,71,2.878992,7,50
32,71,2.889135,8,50
34,38,2.810715,9,35
37,36,2.709020,7,67
37,36,2.718934,8,67
22,69,2.786773,9,8
39,19,3.169281,10,11
40,16,3.269007,10,9
39,20,3.156776,9,4
39,21,3.057052,9,2
37,37,2.709020,7,10
32,72,2.878992,7,12
30,43,2.770696,10,17
23,56,2.796196,10,74
23,56,2.802708,9,74
31,69,2.809063,7,38
39,22,3.044871,8,7
33,54,2.709020,7,57
33,54,2.718934,8,57
40,17,3.261974,11,12
39,23,3.044762,8,5
33,55,2.709020,7,7
21,69,2.786773,9,70
21,69,2.801423,10,70
39,24,3.016077,8,4
40,18,3.247652,11,4
39,25,2.960413,8,2
39,26,2.894526,8,5
40,19,3.188229,10,5
39,27,2.882236,7,4
21,70,2.786773,9,11
36,55,2.858405,7,67
36,55,2.868546,8,67
39,28,2.872622,6,8
39,29,2.872111,7,4
35,43,2.832100,7,59
35,43,2.853581,8,59
32,73,2.878992,7,48
32,73,2.889135,8,48
38,26,2.812412,7,66
38,26,2.824269,8,66
36,56,2.858405,7,9
40,20,3.184612,11,16
38,27,2.812412,7,7
36,57,2.809385,7,9
37,38,2.709020,7,56
37,38,2.778243,8,56
32,74,2.878992,7,11
41,-1,4.415326,14,0
41,0,4.395531,13,1
36,58,2.783660,8,9
35,44,2.832100,7,19
33,56,2.709020,7,53
33,56,2.718934,8,53
41,1,3.898168,13,3
23,57,2.788366,10,48
41,2,3.852991,12,2
37,39,2.709020,7,16
41,3,3.530958,11,1
40,21,3.126753,10,15
27,42,3.007141,11,79
27,42,3.009386,10,79
41,4,3.466778,11,1
31,70,2.809063,7,68
31,70,2.820813,8,68
41,5,3.156654,10,2
33,57,2.709020,7,13
31,71,2.809063,7,8
22,70,2.786773,9,69
22,70,2.801423,10,69
40,22,3.059112,9,12
39,30,2.832853,7,46
34,39,2.810715,9,76
34,39,2.826148,10,76
29,39,2.842660,12,80
29,39,2.845527,12,80
30,44,2.770696,10,76
30,44,2.788366,10,76
41,6,3.145056,9,22
41,7,3.141577,9,1
40,23,3.043560,8,17
22,71,2.786773,9,17
41,8,3.089179,9,5
21,71,2.786773,9,67
