Run,Step,BitsPerBase,GrammarSize,NeighborsEvaluated
48,8,3.579282,15,3
47,11,3.258078,11,24
47,12,3.251131,10,2
49,5,3.578419,14,7
49,6,3.532677,14,1
47,13,3.169659,10,4
49,7,3.526859,13,1
48,9,3.335039,14,6
49,8,3.517368,12,6
48,10,3.325547,13,8
48,11,3.234304,13,1
47,14,3.091961,9,15
47,15,3.064866,9,4
49,9,3.511218,11,6
47,16,3.052806,9,14
47,17,3.032529,8,21
49,10,3.482172,11,19
48,12,3.147546,13,27
48,13,3.141413,12,8
48,14,3.024697,12,11
50,-1,3.995065,19,0
50,0,3.910379,20,5
50,1,3.895730,21,3
50,2,3.853504,20,1
50,3,3.818513,21,4
49,11,3.451837,12,46
50,4,3.761254,20,3
48,15,3.024007,12,27
50,5,3.686664,20,2
48,16,2.987038,13,5
50,6,3.630957,20,9
50,7,3.468144,19,4
50,8,3.395358,18,3
50,9,3.361917,18,7
50,10,3.325598,18,9
49,12,3.451528,13,56
48,17,2.983027,12,56
48,18,2.981405,12,8
50,11,3.318690,18,33
50,12,3.314280,18,1
48,19,2.973262,11,17
48,20,2.973117,11,5
48,21,2.969404,11,5
49,13,3.444405,12,38
50,13,3.254992,18,16
50,14,3.245008,18,9
50,15,3.238530,18,14
48,22,2.966800,12,45
50,16,3.231201,17,32
48,23,2.965964,13,42
51,-1,4.848589,20,0
51,0,4.773015,21,1
48,24,2.957798,12,9
51,1,4.772145,21,2
48,25,2.952367,12,4
51,2,4.768885,21,8
51,3,4.763312,20,6
51,4,4.631609,19,7
51,5,4.559821,18,3
48,26,2.933404,13,51
51,6,4.550507,18,11
51,7,4.531952,17,3
51,8,4.461336,17,1
51,9,4.442873,17,1
52,-1,4.583178,17,0
51,10,4.394449,16,5
52,0,4.363564,17,4
51,11,3.596797,15,4
52,1,3.973918,16,4
51,12,3.580002,15,1
52,2,3.966069,17,3
51,13,3.573985,15,3
52,3,3.905541,17,1
51,14,3.538712,15,2
52,4,3.568138,17,2
52,5,3.187566,17,3
51,15,3.496558,14,16
52,6,3.124989,16,11
52,7,3.122839,16,6
48,27,2.827626,13,61
51,16,3.454987,13,16
51,17,3.420787,13,5
52,8,3.036514,15,14
48,28,2.821340,13,21
51,18,3.377516,13,13
52,9,3.028747,14,7
52,10,3.020014,13,15
51,19,3.376137,13,27
51,20,3.361392,13,11
51,21,3.349704,13,3
48,29,2.771945,14,37
52,11,2.943273,13,34
51,22,3.344492,12,19
51,23,3.337365,12,1
51,24,3.319770,12,2
52,12,2.843242,12,10
52,13,2.838836,11,24
52,14,2.823587,12,30
52,15,2.814024,11,11
51,25,3.306464,11,66
48,30,2.770573,13,67
52,16,2.804099,10,18
48,31,2.767464,13,18
52,17,2.803367,11,56
53,-1,4.107010,19,0
52,18,2.795852,10,32
53,0,4.097411,19,30
54,-1,4.274678,18,0
54,0,3.689985,18,4
54,1,3.653103,17,2
54,2,3.648317,17,2
54,3,3.614000,17,2
55,-1,4.273661,18,0
55,0,4.088736,18,1
54,4,3.585733,17,3
55,1,4.029980,17,2
55,2,3.953598,16,1
55,3,3.852255,15,2
55,4,3.715244,15,1
53,1,3.934955,19,28
54,5,3.555443,16,7
55,5,3.712437,14,3
53,2,3.901680,20,1
54,6,3.516786,15,6
54,7,3.463464,15,1
53,3,3.888064,20,6
53,4,3.868110,20,6
53,5,3.781661,20,1
53,6,3.575746,19,2
55,6,3.711564,13,20
53,7,3.530478,19,2
55,7,3.417906,13,4
53,8,3.489138,18,4
54,8,3.434383,14,20
53,9,3.423008,18,2
54,9,3.406343,14,5
54,10,3.402678,14,1
55,8,3.397530,12,13
54,11,3.371763,13,6
54,12,3.008070,13,1
54,13,2.998369,12,4
53,10,3.391778,18,17
55,9,3.348458,11,21
54,14,2.940434,11,13
54,15,2.844074,11,10
53,11,3.351760,17,12
54,16,2.834160,10,10
53,12,3.315224,16,4
54,17,2.768726,9,13
53,13,3.158734,16,6
53,14,3.097823,15,9
55,10,3.316397,10,48
53,15,3.023479,14,6
54,18,2.699605,8,38
53,16,3.021031,14,14
56,-1,4.151749,19,0
55,11,3.268442,10,47
56,0,4.146609,19,1
56,1,4.120552,19,3
56,2,3.906970,19,1
53,17,2.940317,14,24
55,12,3.125186,10,11
55,13,3.108325,10,1
56,3,3.391811,19,4
53,18,2.873879,14,7
56,4,3.360875,19,4
56,5,3.354103,19,2
55,14,3.069920,10,19
53,19,2.864524,13,16
55,15,3.039945,9,12
55,16,3.031457,8,9
55,17,2.936966,7,8
53,20,2.858159,12,19
53,21,2.851691,11,14
56,6,3.266257,19,27
53,22,2.845123,10,11
57,-1,4.912831,18,0
57,0,4.548145,19,1
53,23,2.837675,9,19
53,24,2.814173,9,15
56,7,3.224057,19,17
57,1,4.403255,19,8
57,2,4.270768,18,4
56,8,3.215640,19,5
57,3,4.244887,18,2
57,4,4.232181,19,2
57,5,4.210299,19,6
56,9,3.206479,18,13
57,6,4.186389,19,6
58,-1,4.568661,18,0
56,10,3.197531,17,11
58,0,4.521039,18,1
57,7,4.186161,19,9
58,1,4.481453,18,1
58,2,4.435335,19,1
57,8,4.099746,18,2
58,3,4.433431,20,2
57,9,3.951288,18,2
58,4,4.424416,20,1
58,5,4.250134,19,5
58,6,4.165591,19,1
58,7,4.121646,19,2
57,10,3.848688,17,10
58,8,4.047073,18,9
57,11,3.423729,16,9
57,12,3.416246,16,1
58,9,4.044851,18,5
56,11,3.187603,16,31
58,10,4.025505,18,2
58,11,3.941864,17,9
57,13,3.406487,15,15
56,12,3.177143,15,12
58,12,3.941378,18,11
57,14,3.335383,15,16
58,13,3.915253,17,8
57,15,3.292191,15,5
57,16,3.247722,15,7
58,14,3.664573,16,9
58,15,3.634060,16,13
57,17,3.216416,14,21
58,16,3.619937,16,6
58,17,3.555997,15,5
58,18,3.468669,15,10
58,19,3.400805,14,3
58,20,3.365660,14,1
59,-1,4.109383,18,0
57,18,3.207758,13,38
58,21,3.289774,13,16
59,0,4.100348,18,2
59,1,3.974774,18,2
59,2,3.910602,18,1
59,3,3.893537,18,1
58,22,3.248885,12,15
59,4,3.890698,18,7
59,5,3.867146,18,1
58,23,3.190460,11,17
59,6,3.461270,18,11
59,7,3.442074,18,1
59,8,3.419214,17,2
59,9,3.396548,18,1
57,19,3.169215,14,42
59,10,3.389981,17,4
59,11,3.383289,16,6
59,12,3.266521,15,2
58,24,3.053725,12,37
59,13,3.233998,15,4
59,14,3.209852,14,4
59,15,3.173513,13,11
58,25,3.034332,11,21
59,16,3.163271,12,5
59,17,3.152386,11,6
57,20,3.159211,13,39
58,26,2.955542,10,32
57,21,3.150568,12,30
59,18,3.097463,11,45
59,19,3.087022,10,18
59,20,3.067541,10,5
59,21,3.062699,9,7
58,27,2.946180,11,69
58,28,2.941654,11,5
57,22,3.144098,11,36
59,22,3.062142,9,58
57,23,3.135190,10,48
59,23,3.061807,9,35
60,-1,4.531528,18,0
59,24,3.060796,9,6
59,25,3.048265,8,1
60,0,4.189938,18,3
59,26,3.035975,7,6
60,1,4.139223,18,3
59,27,2.872622,7,16
60,2,3.942804,18,4
57,24,3.097464,11,41
60,3,3.941865,18,5
59,28,2.872111,8,39
60,4,3.904859,18,18
60,5,3.677469,18,3
60,6,3.609913,18,1
60,7,3.603315,17,15
61,-1,4.203870,19,0
60,8,3.595981,16,9
57,25,2.950581,11,76
61,0,4.011105,19,12
61,1,3.897605,19,2
61,2,3.852168,18,2
57,26,2.948434,10,15
60,9,3.479484,17,30
60,10,3.470490,16,2
60,11,3.470233,17,2
61,3,3.851722,18,5
61,4,3.806491,17,2
61,5,3.750308,17,1
60,12,3.469391,17,12
60,13,3.468234,17,5
61,6,3.713173,17,10
61,7,3.667390,17,4
60,14,3.459530,16,8
60,15,3.450648,17,5
61,8,3.638934,17,12
60,16,3.345736,17,15
61,9,3.630100,18,3
61,10,3.592539,18,1
60,17,3.342673,16,4
60,18,3.334399,16,7
62,-1,4.447420,18,0
62,0,4.425133,17,1
62,1,3.754452,18,1
62,2,3.737353,18,1
62,3,3.710826,18,4
60,19,3.289390,16,14
61,11,3.587792,17,19
62,4,3.660186,18,6
61,12,3.581850,17,5
62,5,3.613521,17,5
61,13,3.553532,16,5
62,6,3.579861,17,4
62,7,3.532595,16,6
62,8,3.485710,15,4
61,14,3.540456,15,11
61,15,3.531270,16,2
61,16,3.493826,16,2
60,20,3.287677,15,39
62,9,3.469718,15,7
61,17,3.486727,15,7
61,18,3.454141,15,1
62,10,3.420784,15,9
61,19,3.410495,15,8
62,11,3.347880,15,20
61,20,3.404263,14,23
61,21,3.399203,13,8
62,12,3.271167,15,31
62,13,3.257036,15,2
63,-1,3.926283,20,0
61,22,3.379738,13,24
63,0,3.910861,19,3
62,14,3.255975,14,9
63,1,3.894743,18,6
63,2,3.810873,18,1
63,3,3.797849,18,3
61,23,3.345739,13,15
63,4,3.788045,18,6
61,24,3.340501,12,9
63,5,3.756182,18,4
61,25,3.301796,12,6
62,15,3.165249,14,21
61,26,3.296084,12,3
63,6,3.739080,18,5
63,7,3.732615,18,1
63,8,3.546718,18,2
63,9,3.454960,18,9
61,27,3.246528,11,21
61,28,3.177727,11,13
62,16,3.150029,13,27
63,10,3.445852,17,10
62,17,3.132778,13,6
63,11,3.428652,17,16
63,12,3.410825,16,2
62,18,3.112733,12,33
61,29,3.129511,11,62
63,13,3.368104,15,20
61,30,3.118629,10,3
63,14,3.311227,15,2
63,15,2.969730,14,7
61,31,3.107630,9,16
61,32,3.106756,9,9
63,16,2.951070,15,9
61,33,3.095444,8,7
61,34,3.069907,9,26
63,17,2.886548,14,37
64,-1,4.353126,19,0
64,0,4.350437,18,1
64,1,4.346126,17,1
64,2,4.078200,18,1
64,3,3.922070,19,3
65,-1,3.489414,18,0
63,18,2.880956,15,21
65,0,3.419082,18,10
65,1,3.375189,18,1
64,4,3.912905,18,16
65,2,3.305453,18,5
65,3,3.268714,18,1
63,19,2.879206,15,17
63,20,2.875567,16,1
65,4,3.264208,17,6
63,21,2.872321,16,4
64,5,3.904154,18,14
65,5,3.252708,16,11
65,6,3.156381,16,3
65,7,3.153297,15,14
65,8,3.151383,14,3
64,6,3.623286,19,20
63,22,2.867978,17,28
65,9,3.139564,13,4
64,7,3.562886,18,9
63,23,2.820864,16,10
65,10,3.138793,13,13
65,11,3.125935,13,4
65,12,3.104201,12,4
64,8,3.499544,17,7
63,24,2.819219,15,10
65,13,3.062210,11,11
64,9,3.489182,16,8
65,14,3.061358,11,10
65,15,3.018065,10,12
65,16,2.991431,10,3
64,10,3.439422,16,14
65,17,2.975437,9,3
63,25,2.815453,14,26
64,11,3.428537,15,15
64,12,3.380560,15,3
63,26,2.796201,13,25
64,13,3.369339,14,14
66,-1,5.294889,19,0
66,0,5.074487,19,2
66,1,4.973900,20,1
64,14,3.301245,14,10
64,15,3.298738,13,10
63,27,2.795595,12,30
66,2,4.964231,20,16
66,3,4.948485,21,1
66,4,4.918016,21,2
66,5,4.555164,21,2
64,16,3.272525,13,23
66,6,4.222947,20,5
66,7,4.157971,20,4
63,28,2.781126,13,38
66,8,3.986584,20,5
66,9,3.939010,20,5
66,10,3.878165,20,1
66,11,3.617589,19,4
63,29,2.771781,14,30
66,12,3.600164,19,12
66,13,3.584364,19,1
66,14,3.554356,19,4
67,-1,4.366304,18,0
67,0,4.092603,19,1
66,15,3.545075,18,19
67,1,3.830541,19,3
67,2,3.828353,19,5
67,3,3.710839,19,3
66,16,3.534941,17,9
67,4,3.660996,18,7
66,17,3.509718,17,7
67,5,3.641229,18,4
67,6,3.591479,19,11
67,7,3.583901,19,1
67,8,3.544330,19,1
63,30,2.769869,14,75
66,18,3.494167,17,17
66,19,3.175527,17,2
67,9,3.493816,18,8
66,20,3.147179,17,4
66,21,3.137230,17,4
66,22,3.127214,16,5
66,23,3.094414,16,3
66,24,3.075036,15,6
66,25,3.064033,14,11
66,26,3.009244,14,1
67,10,3.489512,17,52
67,11,3.462764,17,17
66,27,3.005077,13,38
66,28,2.992895,12,3
68,-1,6.639140,19,0
68,0,6.307523,18,2
68,1,6.290180,18,4
68,2,5.877518,17,2
66,29,2.980926,11,18
68,3,3.455516,16,6
68,4,3.099076,16,2
67,12,3.285010,17,34
66,30,2.952730,10,19
67,13,3.234996,16,7
67,14,3.186540,17,8
68,5,3.090399,15,21
66,31,2.940324,9,27
67,15,3.110808,17,10
68,6,3.079392,15,23
67,16,3.104808,18,18
67,17,3.040257,17,2
68,7,3.035506,14,16
69,-1,4.228179,17,0
69,0,4.228069,16,2
69,1,4.227959,15,2
69,2,4.174307,15,6
69,3,4.174198,14,3
69,4,4.150708,14,4
69,5,4.109872,14,1
67,18,3.031409,16,33
67,19,3.009166,16,3
68,8,3.014897,13,40
69,6,3.286905,14,31
67,20,3.001815,15,34
67,21,2.997348,14,29
70,-1,3.715405,15,0
70,0,3.661051,15,1
70,1,3.448358,16,3
69,7,3.227308,14,59
70,2,3.377664,15,2
70,3,3.334562,15,5
67,22,2.993295,13,30
67,23,2.992979,13,3
70,4,3.274041,15,12
70,5,3.220038,15,11
70,6,3.034400,15,5
67,24,2.960679,13,34
69,8,3.177727,13,45
67,25,2.960678,13,6
70,7,3.026422,15,12
67,26,2.944378,12,19
70,8,2.982219,15,12
70,9,2.969860,15,26
70,10,2.961342,15,1
70,11,2.941658,14,13
71,-1,4.002096,20,0
72,-1,4.437557,19,0
72,0,3.959559,19,1
72,1,3.943668,19,7
71,0,3.946650,19,8
72,2,3.916658,18,6
71,1,3.903891,19,3
72,3,3.739989,18,2
71,2,3.834124,18,3
72,4,3.630385,18,3
72,5,3.556364,17,2
71,3,3.810713,17,3
71,4,3.786657,16,4
70,12,2.928155,13,39
71,5,3.768410,15,6
72,6,3.542286,16,13
70,13,2.925900,13,6
72,7,3.523315,16,6
71,6,3.669035,15,15
70,14,2.914260,12,17
72,8,3.508910,15,16
71,7,3.628520,15,9
72,9,3.495545,14,8
70,15,2.831273,12,15
71,8,3.589748,15,10
72,10,3.495307,13,14
72,11,3.460529,13,23
72,12,3.457576,14,13
71,9,3.544119,14,30
70,16,2.827638,12,55
72,13,3.412840,14,13
70,17,2.817077,11,25
72,14,3.382571,13,20
72,15,3.373491,13,4
72,16,3.372167,13,5
71,10,3.497009,13,35
72,17,3.360868,12,20
72,18,3.356240,12,10
71,11,3.453590,12,31
71,12,3.425953,12,2
73,-1,4.066758,17,0
73,0,4.046274,17,1
73,1,4.005156,18,2
73,2,3.990320,18,2
72,19,3.342182,11,26
73,3,3.873200,18,1
73,4,3.850589,17,2
73,5,3.718820,17,1
73,6,3.686043,16,4
73,7,3.540462,16,3
71,13,3.414977,11,29
73,8,3.494204,15,7
73,9,3.442414,15,9
72,20,3.321375,11,39
73,10,3.426310,14,5
73,11,3.404774,13,2
71,14,3.367578,10,32
73,12,3.297051,13,19
73,13,3.288954,12,17
73,14,3.280540,11,12
73,15,2.983201,11,6
74,-1,4.510688,16,0
73,16,2.923916,11,10
74,0,3.860188,16,7
74,1,3.831637,15,4
73,17,2.891775,10,16
74,2,3.816695,15,5
74,3,3.813656,15,5
74,4,3.731378,15,1
74,5,3.662664,15,1
74,6,3.350257,15,1
74,7,3.341090,14,5
74,8,3.331448,14,9
75,-1,4.339025,20,0
75,0,4.088416,19,2
75,1,4.048630,19,2
76,-1,4.491177,19,0
75,2,3.934758,19,5
76,0,3.976119,20,3
74,9,3.034371,14,24
75,3,3.893177,18,5
74,10,3.020201,14,4
75,4,3.883750,18,2
74,11,2.968815,14,2
74,12,2.960079,13,2
75,5,3.864305,18,3
75,6,3.842188,18,6
76,1,3.937770,20,16
75,7,3.796758,17,12
76,2,3.692793,19,7
75,8,3.787391,17,10
76,3,3.405055,18,4
75,9,3.763496,17,4
75,10,3.524994,17,1
75,11,3.402528,16,2
74,13,2.929230,12,44
75,12,3.324607,15,4
75,13,3.316632,14,5
76,4,3.362455,18,11
75,14,3.029335,14,8
75,15,3.024374,14,2
75,16,3.013156,13,4
75,17,2.949946,13,11
75,18,2.938210,12,5
75,19,2.931618,11,8
75,20,2.921103,12,9
77,-1,5.753218,19,0
77,0,5.623441,20,1
77,1,4.716913,21,1
76,5,3.362244,18,43
77,2,4.685755,20,8
77,3,4.685464,20,6
76,6,3.362139,18,6
77,4,4.664340,20,6
77,5,4.621988,19,9
77,6,4.581693,18,6
78,-1,3.578182,19,0
77,7,4.533816,18,8
76,7,3.362034,17,24
78,0,3.488656,18,5
78,1,3.474392,17,1
78,2,3.401720,17,1
78,3,3.341866,17,3
78,4,3.290264,17,3
77,8,3.948381,18,13
77,9,3.575167,17,2
77,10,3.574961,17,1
77,11,3.207924,17,2
78,5,3.241628,17,10
78,6,3.176957,17,6
77,12,3.133540,16,10
78,7,3.160931,16,1
76,8,3.361062,17,26
77,13,3.084030,16,4
78,8,3.090244,15,6
77,14,3.077995,15,7
77,15,3.077778,15,10
77,16,2.914423,15,5
76,9,3.360953,16,21
78,9,3.089142,15,22
77,17,2.829476,14,12
78,10,3.023259,14,5
77,18,2.821291,13,16
76,10,3.360526,15,25
77,19,2.812663,12,19
77,20,2.803391,11,10
76,11,3.314423,15,10
77,21,2.800590,11,29
77,22,2.793892,10,13
77,23,2.783872,9,31
79,-1,4.782667,18,0
79,0,4.728487,19,1
79,1,4.674547,19,1
77,24,2.777303,10,24
79,2,4.670352,19,6
77,25,2.772228,9,11
79,3,4.366279,19,5
79,4,4.314842,19,5
79,5,4.252463,20,8
79,6,4.161274,20,3
79,7,4.143216,20,1
79,8,4.096207,20,1
80,-1,4.395483,19,0
80,0,4.144096,19,1
80,1,4.118810,18,2
79,9,4.083200,20,4
79,10,4.075316,20,3
80,2,4.097692,19,7
79,11,4.035760,19,7
80,3,4.070701,19,5
79,12,3.929842,19,2
80,4,4.052135,19,2
80,5,4.047646,19,2
81,-1,4.197851,18,0
81,0,3.982811,19,2
80,6,4.046645,20,8
79,13,3.887001,18,12
81,1,3.705631,19,6
80,7,3.877411,20,4
80,8,3.812114,20,1
80,9,3.757756,20,15
81,2,3.676003,19,22
79,14,3.839624,17,26
80,10,3.750751,19,4
81,3,3.664030,18,8
80,11,3.716548,19,6
81,4,3.651306,17,3
80,12,3.663380,19,1
81,5,3.587946,17,2
79,15,3.748022,17,15
80,13,3.646919,19,6
79,16,3.723999,17,2
79,17,3.652703,16,1
79,18,3.572007,15,6
80,14,3.638999,18,8
79,19,3.555620,15,6
79,20,3.505274,15,6
79,21,3.464453,14,2
80,15,3.632109,17,12
79,22,3.463302,14,4
80,16,3.602583,17,3
79,23,3.400757,14,6
79,24,3.360173,14,6
80,17,3.593904,16,7
79,25,3.346846,14,6
79,26,3.155324,14,3
79,27,3.141379,14,1
79,28,3.120410,13,12
79,29,3.049689,13,6
80,18,3.580253,17,19
79,30,3.044429,13,3
79,31,3.021804,13,5
79,32,2.963834,12,6
79,33,2.939391,12,3
80,19,3.283050,17,16
80,20,3.220899,17,3
79,34,2.836837,11,16
80,21,3.212255,16,3
80,22,3.183365,16,4
81,6,3.524065,16,87
79,35,2.801513,11,15
80,23,3.154645,16,2
80,24,3.148156,16,3
80,25,3.146011,15,3
80,26,3.139949,16,7
79,36,2.750350,12,35
80,27,3.039056,16,27
80,28,3.032150,15,6
80,29,2.989409,15,1
80,30,2.982404,14,15
82,-1,4.429300,17,0
82,0,3.518680,18,2
80,31,2.973873,13,20
80,32,2.959409,14,5
82,1,3.450335,17,5
82,2,3.371670,17,1
82,3,3.359596,17,1
80,33,2.951183,14,6
83,-1,4.486748,17,0
83,0,4.313869,18,1
80,34,2.936395,14,3
82,4,3.356169,17,5
82,5,3.337254,17,2
83,1,4.251651,18,3
83,2,4.151502,17,3
82,6,3.267517,16,10
83,3,4.102347,17,7
80,35,2.933259,13,17
82,7,3.262885,16,4
80,36,2.904316,13,5
80,37,2.884430,13,3
82,8,3.224462,15,5
83,4,4.051030,16,7
83,5,3.936410,16,2
82,9,3.216678,15,4
80,38,2.861045,12,11
82,10,3.206969,14,7
83,6,3.883687,15,8
80,39,2.854016,11,6
83,7,3.803720,15,6
82,11,3.135009,14,8
82,12,3.122415,14,7
83,8,3.711714,14,8
82,13,3.111960,14,2
83,9,3.596989,13,4
82,14,3.101389,13,9
82,15,3.089531,12,7
82,16,3.077563,11,7
83,10,3.362455,12,33
84,-1,4.185022,20,0
84,0,4.155061,19,2
84,1,4.097711,19,1
84,2,4.052057,18,3
84,3,3.904433,18,5
84,4,3.578948,18,3
82,17,3.070926,11,47
82,18,3.022982,11,10
84,5,3.563372,18,9
83,11,3.314423,11,42
84,6,3.495144,17,3
84,7,3.441933,17,4
84,8,3.409731,16,8
84,9,3.364570,15,11
82,19,3.018991,10,53
84,10,3.307873,15,10
82,20,3.014677,9,24
84,11,2.838857,15,28
85,-1,5.619151,19,0
85,0,5.568284,18,2
85,1,5.372576,18,2
84,12,2.836255,15,12
85,2,4.876174,18,6
85,3,4.825961,18,4
85,4,4.352864,18,1
86,-1,4.616705,18,0
86,0,4.555302,17,4
84,13,2.835923,14,22
86,1,4.359639,17,6
85,5,4.291790,18,11
86,2,4.341180,17,7
84,14,2.835166,13,14
86,3,4.283425,16,7
86,4,4.002316,16,2
84,15,2.833982,12,22
86,5,3.326774,16,18
85,6,4.289367,18,29
85,7,4.216144,17,1
86,6,3.158953,16,8
85,8,4.178645,16,1
85,9,4.069483,15,1
86,7,3.105773,15,2
84,16,2.833106,11,17
85,10,4.055510,14,2
85,11,3.999799,13,2
85,12,3.950804,14,1
85,13,3.885537,13,2
85,14,3.876895,14,2
86,8,2.997669,15,8
84,17,2.832238,10,23
86,9,2.936099,14,14
86,10,2.843124,13,2
85,15,3.864604,13,22
84,18,2.830401,9,24
85,16,3.841455,12,6
86,11,2.838383,12,15
85,17,3.815515,12,3
85,18,3.793273,12,4
85,19,3.726484,12,3
85,20,3.684931,12,4
85,21,3.613809,12,12
86,12,2.826569,11,26
84,19,2.828449,10,50
84,20,2.827792,9,8
85,22,3.580267,12,11
85,23,3.521860,12,9
86,13,2.823793,10,29
85,24,3.484028,12,17
87,-1,4.977658,19,0
87,0,4.874879,20,1
87,1,4.870345,21,1
87,2,4.780298,21,5
87,3,4.699343,21,3
87,4,4.391588,21,5
87,5,4.222877,21,1
87,6,3.894352,20,7
88,-1,4.547630,17,0
88,0,4.464784,16,3
88,1,4.389640,15,1
88,2,4.355478,16,2
88,3,4.284332,15,5
88,4,4.074155,15,1
87,7,3.882621,20,14
87,8,3.829302,19,3
85,25,3.438106,12,62
85,26,3.069914,12,2
87,9,3.584369,19,3
88,5,3.921071,15,10
87,10,3.517846,18,5
88,6,3.908120,15,9
87,11,3.440075,18,4
85,27,2.983499,12,13
87,12,3.310410,17,3
85,28,2.873016,12,10
88,7,3.877775,15,12
87,13,3.061516,17,15
87,14,3.060921,17,5
87,15,3.031609,16,7
88,8,3.865252,14,30
87,16,3.003937,16,11
88,9,3.863637,14,27
88,10,3.862142,14,5
88,11,3.687028,14,6
88,12,3.305647,14,5
88,13,3.238268,13,1
87,17,2.945891,15,29
88,14,3.209489,12,4
88,15,3.122166,12,10
88,16,2.920434,12,1
88,17,2.904254,12,2
89,-1,4.261424,18,0
87,18,2.937040,14,32
89,0,3.516960,18,11
88,18,2.896236,12,34
89,1,3.509157,18,5
89,2,3.429550,18,2
89,3,3.172705,18,1
89,4,3.115036,17,9
88,19,2.884584,11,28
87,19,2.918684,14,27
88,20,2.872622,10,19
89,5,3.106139,17,13
89,6,3.022949,16,24
87,20,2.908964,13,39
87,21,2.882659,13,6
89,7,3.018153,16,7
90,-1,4.652083,17,0
90,0,4.172136,18,1
89,8,3.010018,15,10
89,9,2.969232,15,4
90,1,3.932621,17,6
89,10,2.965074,15,4
90,2,3.742088,17,6
89,11,2.952902,14,10
90,3,3.460483,16,21
90,4,3.438238,16,1
90,5,3.398909,16,4
90,6,3.354462,16,1
89,12,2.949455,13,30
87,22,2.870783,14,61
90,7,3.285799,15,6
90,8,3.077811,16,8
90,9,3.074487,16,18
90,10,3.052635,16,1
90,11,2.994378,15,11
90,12,2.982941,15,8
89,13,2.937553,12,59
90,13,2.968716,14,14
90,14,2.943229,15,3
91,-1,4.567208,19,0
91,0,4.517466,18,1
90,15,2.942166,16,16
91,1,4.460867,17,1
89,14,2.894523,12,46
91,2,3.608702,18,9
91,3,3.516365,17,2
89,15,2.894309,11,16
91,4,3.511520,17,5
91,5,3.422110,17,8
90,16,2.938491,15,34
89,16,2.881242,10,29
91,6,3.371478,16,12
90,17,2.913934,15,13
91,7,3.324750,15,11
91,8,3.306062,15,6
91,9,3.283306,15,1
90,18,2.907503,14,20
89,17,2.878969,11,41
90,19,2.889345,14,9
91,10,3.277424,14,19
90,20,2.882382,15,18
90,21,2.880209,14,24
92,-1,5.299146,19,0
92,0,5.250459,19,1
91,11,3.270731,13,53
92,1,4.922956,20,1
90,22,2.857274,14,33
92,2,4.392877,20,1
92,3,4.220292,20,4
92,4,4.196262,21,3
92,5,4.137231,21,6
91,12,3.262456,12,25
92,6,4.048027,21,5
91,13,3.262352,12,5
92,7,4.047486,21,3
90,23,2.854787,13,56
92,8,4.031308,20,15
91,14,3.255025,11,35
92,9,3.988012,19,6
92,10,3.945820,19,4
90,24,2.852202,12,23
92,11,3.930647,20,5
91,15,3.245118,10,20
92,12,3.917209,20,3
92,13,3.892257,20,3
92,14,3.849317,19,3
91,16,3.227308,10,15
92,15,3.826327,19,3
90,25,2.848859,11,28
92,16,3.826113,19,3
92,17,3.774316,18,4
91,17,3.177727,9,18
92,18,3.749955,17,5
92,19,3.732916,17,1
92,20,3.718377,17,11
92,21,3.706347,17,4
92,22,3.668114,17,4
93,-1,5.176613,20,0
92,23,3.437451,17,7
92,24,3.430903,16,4
93,0,4.881482,21,10
93,1,4.803260,21,1
92,25,3.424194,16,9
94,-1,3.847683,18,0
94,0,3.789629,17,2
93,2,4.780962,21,7
94,1,3.698395,17,2
93,3,4.705534,21,2
94,2,3.685593,16,3
94,3,3.595058,16,2
92,26,3.420012,15,14
93,4,4.616172,20,7
93,5,4.441945,20,2
94,4,3.446661,16,12
94,5,3.437882,16,2
94,6,3.426368,16,1
94,7,3.362455,16,7
93,6,3.644925,19,17
92,27,3.381317,14,31
93,7,3.640539,19,2
93,8,3.488160,19,4
93,9,3.367601,19,1
93,10,3.258448,19,1
93,11,3.200905,19,1
93,12,3.137514,19,4
92,28,3.320595,13,29
92,29,3.271376,13,7
92,30,3.269028,12,2
92,31,3.197743,12,10
93,13,3.128370,19,19
92,32,3.192251,11,4
93,14,3.120993,18,8
94,8,3.242168,15,57
92,33,3.141824,10,17
92,34,3.133176,10,27
93,15,3.116782,18,24
93,16,3.099845,18,11
95,-1,4.484752,18,0
95,0,4.403074,19,7
95,1,4.387315,19,7
95,2,4.379460,19,3
93,17,3.054560,18,20
93,18,3.052106,18,2
95,3,4.324894,19,9
93,19,3.040755,17,8
95,4,4.317451,19,16
93,20,2.952136,17,15
93,21,2.930061,17,1
96,-1,5.147742,18,0
96,0,4.858509,18,1
95,5,4.000991,18,9
96,1,4.511282,18,2
96,2,4.409718,18,2
96,3,4.372908,18,1
96,4,4.318019,18,1
96,5,4.038458,18,3
95,6,3.993117,18,12
96,6,3.746333,17,2
96,7,3.326109,16,1
93,22,2.925082,16,17
95,7,3.413906,18,5
95,8,3.341821,17,4
96,8,3.260886,15,7
95,9,3.335634,17,2
96,9,3.209530,14,6
93,23,2.921652,15,15
95,10,3.290205,16,8
95,11,3.288692,16,1
96,10,3.200216,14,4
93,24,2.915427,15,4
96,11,3.185212,14,2
96,12,3.134312,13,4
95,12,3.252498,16,7
93,25,2.868727,15,14
96,13,3.013926,12,12
95,13,3.196042,15,13
95,14,3.166493,15,2
95,15,3.137874,15,3
