Run,Step,BitsPerBase,GrammarSize,NeighborsEvaluated
2,-1,4.778006,14,0
3,-1,4.548511,15,0
1,-1,4.091378,15,0
1,0,3.868332,16,1
2,0,4.504772,14,2
3,0,4.474411,16,3
2,1,4.446937,13,3
3,1,4.471518,16,2
1,1,3.688675,16,5
