Run,Step,BitsPerBase,GrammarSize,NeighborsEvaluated
77,8,2.981313,15,85
75,11,2.852129,12,67
77,9,2.935529,14,85
75,12,2.849646,12,46
76,7,3.207754,16,93
78,-1,3.578182,19,0
77,10,2.876780,13,86
76,8,3.151086,15,94
77,11,2.859475,12,87
78,0,3.414608,18,88
77,12,2.847274,12,87
76,9,3.080036,14,89
77,13,2.804505,13,79
78,1,3.272910,17,86
76,10,3.010707,13,92
77,14,2.792139,12,77
78,2,3.187076,17,86
77,15,2.759785,12,85
76,11,2.967974,12,89
79,-1,4.782667,18,0
76,12,2.942855,12,88
78,3,3.124796,17,88
76,13,2.930175,11,83
79,0,3.983399,19,91
78,4,3.067402,16,87
76,14,2.900657,11,86
78,5,2.997576,15,83
79,1,3.609174,18,93
76,15,2.869229,11,88
76,16,2.865554,10,86
78,6,2.932528,14,70
79,2,3.411543,18,90
76,17,2.865154,10,83
78,7,2.921212,13,65
80,-1,4.395483,19,0
78,8,2.915246,13,64
79,3,3.317027,18,85
78,9,2.856796,12,63
80,0,3.603656,20,82
79,4,3.227791,17,95
78,10,2.851615,11,62
78,11,2.849243,10,56
79,5,3.154131,16,90
78,12,2.832853,10,47
80,1,3.439279,19,82
81,-1,4.197851,18,0
79,6,3.069983,15,87
80,2,3.295707,19,81
79,7,3.000882,14,92
81,0,3.902657,17,92
79,8,2.951123,14,87
80,3,3.225422,19,83
81,1,3.731432,16,94
79,9,2.919345,14,81
79,10,2.906678,13,79
80,4,3.162210,18,80
81,2,3.659393,15,80
79,11,2.888503,13,84
81,3,3.565970,14,80
80,5,3.099158,17,80
79,12,2.879265,12,79
81,4,3.500658,13,82
79,13,2.871570,11,68
80,6,3.001841,16,81
81,5,3.492633,14,71
82,-1,4.429300,17,0
80,7,2.936800,15,69
81,6,3.485745,13,76
82,0,4.110252,17,83
80,8,2.875663,14,76
81,7,3.478525,12,79
81,8,3.476903,11,78
80,9,2.807801,13,79
83,-1,4.486748,17,0
82,1,3.416826,17,85
80,10,2.783176,12,66
80,11,2.767696,11,69
82,2,3.306333,17,77
83,0,3.811168,17,91
80,12,2.743922,10,54
80,13,2.739112,10,48
84,-1,4.185022,20,0
82,3,3.232834,16,80
83,1,3.722301,17,92
82,4,3.141379,15,79
84,0,3.894755,20,93
83,2,3.568578,17,95
82,5,3.062650,15,85
84,1,3.672733,19,87
83,3,3.517227,17,88
82,6,3.003865,14,84
84,2,3.504247,18,87
82,7,2.945038,13,82
83,4,3.452275,16,93
82,8,2.925939,13,75
84,3,3.408600,19,85
83,5,3.389260,15,93
82,9,2.890097,14,77
83,6,3.314423,14,85
84,4,3.314672,18,89
82,10,2.860248,13,86
82,11,2.848722,13,79
85,-1,5.619151,19,0
84,5,3.212384,17,91
82,12,2.836309,12,81
82,13,2.832421,12,79
84,6,3.172380,16,87
85,0,3.758658,20,95
86,-1,4.616705,18,0
84,7,2.942246,16,83
86,0,4.196963,17,93
85,1,3.524940,19,96
84,8,2.875084,15,87
86,1,3.378143,17,87
84,9,2.864287,14,90
85,2,3.437704,19,89
84,10,2.853072,15,85
86,2,3.263597,16,90
85,3,3.324842,18,93
84,11,2.786226,14,89
86,3,3.182867,15,89
84,12,2.775650,13,86
86,4,3.096587,14,88
85,4,3.274940,17,93
84,13,2.764115,12,90
86,5,2.919636,15,85
84,14,2.754541,11,82
85,5,3.227308,17,91
86,6,2.854264,14,81
84,15,2.746903,10,85
87,-1,4.977658,19,0
86,7,2.842846,13,87
85,6,3.177727,17,93
86,8,2.822139,14,71
87,0,4.138121,18,94
86,9,2.811786,14,74
88,-1,4.547630,17,0
86,10,2.790399,15,75
87,1,3.547680,18,89
88,0,3.847480,17,91
86,11,2.762540,14,84
86,12,2.758442,13,80
88,1,3.469394,17,94
87,2,3.392969,18,90
86,13,2.754020,12,76
88,2,3.385767,16,94
86,14,2.749591,11,74
87,3,3.300552,17,91
86,15,2.744849,10,76
86,16,2.739575,9,71
88,3,3.295453,15,93
89,-1,4.261424,18,0
87,4,3.248627,18,89
88,4,3.245670,14,92
88,5,3.158498,13,87
89,0,3.516960,18,95
87,5,3.203492,17,89
88,6,3.015441,12,85
89,1,3.416621,19,84
88,7,2.953339,12,94
87,6,3.159675,16,83
88,8,2.875588,13,91
89,2,3.338791,19,92
87,7,3.117001,15,88
88,9,2.864377,12,87
87,8,3.075925,14,87
90,-1,4.652083,17,0
89,3,3.257175,18,94
87,9,2.888237,14,88
90,0,3.930889,17,79
89,4,3.166126,17,93
87,10,2.823513,13,85
90,1,3.613003,18,91
89,5,3.125052,18,93
87,11,2.798394,14,82
90,2,3.420964,17,92
89,6,3.075747,18,96
87,12,2.777255,13,86
90,3,3.342522,16,86
87,13,2.757293,14,81
89,7,3.035867,18,91
90,4,3.254131,15,85
87,14,2.750641,13,86
90,5,3.229482,16,78
89,8,2.958772,19,93
87,15,2.742930,12,92
90,6,3.181110,15,91
91,-1,4.567208,19,0
89,9,2.939426,18,95
92,-1,5.299146,19,0
89,10,2.924394,17,95
91,0,3.815413,18,95
92,0,3.819706,19,90
89,11,2.890653,17,88
91,1,3.572545,19,92
92,1,3.505343,18,84
89,12,2.837397,17,91
91,2,3.455960,20,86
92,2,3.440091,17,82
89,13,2.799812,16,88
91,3,3.326129,19,83
92,3,3.393031,16,80
89,14,2.773133,15,78
92,4,3.386269,15,81
91,4,3.288984,19,88
89,15,2.760933,14,79
92,5,3.381344,14,75
93,-1,5.176613,20,0
91,5,3.239933,19,87
92,6,3.353792,13,82
93,0,4.009272,20,88
92,7,3.275455,13,79
91,6,3.191232,19,88
92,8,3.187392,13,73
93,1,3.683424,21,84
91,7,3.146369,18,94
92,9,3.185062,13,83
92,10,3.181110,12,78
93,2,3.327883,20,86
91,8,3.135588,17,90
94,-1,3.847683,18,0
91,9,3.123943,16,87
93,3,3.208472,21,93
94,0,3.551363,18,90
95,-1,4.484752,18,0
93,4,3.122430,21,91
95,0,4.076794,18,100
94,1,3.410632,18,95
95,1,3.804481,17,100
93,5,3.041024,20,88
94,2,3.370880,17,96
95,2,3.513621,16,100
93,6,2.968165,19,92
94,3,3.306824,17,89
95,3,3.382709,16,100
93,7,2.885886,18,87
94,4,3.270772,16,89
95,4,3.164513,15,100
93,8,2.859335,17,88
94,5,3.242168,15,84
95,5,3.057004,14,90
95,6,2.965762,13,93
96,-1,5.147742,18,0
93,9,2.831723,17,89
95,7,2.901642,12,93
93,10,2.809940,18,83
96,0,4.115070,19,94
95,8,2.820600,11,92
95,9,2.803352,11,84
93,11,2.792369,17,84
97,-1,4.096003,18,0
96,1,3.812724,18,100
93,12,2.782560,16,89
97,0,3.682871,18,96
96,2,3.538574,18,100
93,13,2.772218,15,79
97,1,3.406170,18,81
93,14,2.760990,14,78
96,3,3.455221,18,94
97,2,3.342931,17,79
93,15,2.758079,13,72
96,4,3.375896,17,84
93,16,2.754198,12,77
97,3,3.284313,16,79
93,17,2.750104,11,66
96,5,3.253302,17,85
93,18,2.746004,10,71
97,4,3.184779,16,77
93,19,2.741466,9,65
98,-1,5.455389,19,0
96,6,3.147301,17,84
97,5,3.127025,16,81
98,0,4.081983,19,86
97,6,3.056241,15,79
96,7,3.057419,16,89
97,7,2.990563,14,82
96,8,2.993070,15,91
98,1,3.867709,18,92
97,8,2.908200,13,75
96,9,2.942860,14,94
97,9,2.889135,12,71
98,2,3.767338,19,91
97,10,2.878992,11,71
96,10,2.877367,14,81
99,-1,4.664191,18,0
98,3,3.690283,19,98
96,11,2.844922,14,74
96,12,2.825028,14,63
99,0,3.859673,18,93
98,4,3.614056,19,98
96,13,2.795401,15,61
96,14,2.787742,14,66
99,1,3.557715,18,91
98,5,3.518534,19,98
100,-1,4.452512,19,0
99,2,3.449656,17,89
98,6,3.413044,19,96
100,0,3.568617,20,92
99,3,3.411606,17,83
98,7,3.200176,19,92
100,1,3.332789,19,92
99,4,3.368764,16,89
98,8,3.147672,18,94
100,2,3.272172,18,95
99,5,3.346606,15,87
98,9,3.092985,17,94
99,6,3.323201,14,79
100,3,3.197211,17,87
98,10,3.034121,16,88
99,7,3.296487,13,83
100,4,3.147623,16,88
99,8,3.191343,13,84
98,11,2.962882,16,91
100,5,3.091478,15,90
99,9,3.101315,12,89
98,12,2.928006,15,91
100,6,3.033702,14,91
99,10,3.006027,12,80
98,13,2.916401,14,91
99,11,2.941520,11,84
100,7,2.965977,13,89
98,14,2.879982,13,84
99,12,2.859730,11,79
100,8,2.940041,12,88
99,13,2.842362,10,85
98,15,2.868097,12,91
100,9,2.906050,11,79
99,14,2.842109,11,73
100,10,2.894842,10,73
98,16,2.856151,11,84
