RunID,RuleCount,NonTerminalCount,RunNumber,step,bitsPerBase,grammarSize,neighborsEvaluated
7_15_4,15,4,7,5,3.280221641566886,13,11
7_15_4,15,4,7,6,3.246911390369762,12,2
7_15_4,15,4,7,7,3.240539448928257,11,8
7_15_4,15,4,7,8,3.23343401779744,10,4
5_15_4,15,4,5,8,2.809212527631744,9,63
8_16_4,16,4,8,-1,4.442689182487297,13,0
8_16_4,16,4,8,0,4.266643618176218,12,2
7_16_4,16,4,7,9,3.2260982765021247,9,15
6_16_4,16,4,6,7,3.500252761690855,11,41
8_16_4,16,4,8,1,4.258553821747161,11,3
8_16_4,16,4,8,2,4.216612619452201,12,1
7_16_4,16,4,7,10,3.2182265222683237,8,11
8_16_4,16,4,8,3,3.630113522267289,12,7
8_16_4,16,4,8,4,3.6170346105364013,12,1
8_16_4,16,4,8,5,3.6015119777092446,11,1
8_16_4,16,4,8,6,3.596670964074937,10,2
8_16_4,16,4,8,7,3.5487718543313145,10,2
6_16_4,16,4,6,8,3.4994480550840046,11,25
6_16_4,16,4,6,9,3.498704318378368,11,2
8_16_4,16,4,8,8,3.5102082247888804,10,14
6_16_4,16,4,6,10,3.2038895377599084,10,11
7_16_4,16,4,7,11,3.192357071614707,8,51
8_16_4,16,4,8,9,3.4595710419756105,9,29
6_16_4,16,4,6,11,3.0930110138845683,11,15
7_16_4,16,4,7,12,3.121878477765535,8,52
7_16_4,16,4,7,13,3.0387979749894987,8,5
7_16_4,16,4,7,14,3.01435275800308,7,6
6_16_4,16,4,6,12,3.023879781018875,10,31
7_16_4,16,4,7,15,2.932729597717649,7,12
7_16_4,16,4,7,16,2.8586303176461025,7,5
6_16_4,16,4,6,13,2.957227596950323,9,12
7_16_4,16,4,7,17,2.8368372347612363,6,7
8_16_4,16,4,8,10,3.4595710419756105,9,56
9_17_4,17,4,9,-1,4.416643734375519,15,0
7_17_4,17,4,7,18,2.8183752488194713,7,16
9_17_4,17,4,9,0,4.401741885776117,14,3
9_17_4,17,4,9,1,4.333401314796279,15,1
9_17_4,17,4,9,2,3.9771945313052677,15,1
7_17_4,17,4,7,19,2.8059024639771777,6,9
6_17_4,17,4,6,14,2.8891001365123676,8,21
9_17_4,17,4,9,3,3.933927984039276,14,11
9_17_4,17,4,9,4,3.8820344585931834,14,1
9_17_4,17,4,9,5,3.7966860887321903,13,6
6_17_4,17,4,6,15,2.8315610423737243,8,36
7_17_4,17,4,7,20,2.8059024639771777,6,57
10_18_4,18,4,10,-1,4.760038969571858,12,0
10_18_4,18,4,10,0,4.483384112484837,12,1
10_18_4,18,4,10,1,4.4806746498526335,11,1
10_18_4,18,4,10,2,4.455423907621626,11,1
9_18_4,18,4,9,6,3.795495096962005,12,15
6_18_4,18,4,6,16,2.8183752488194713,7,13
9_18_4,18,4,9,7,3.6608432354205616,12,4
10_18_4,18,4,10,3,4.41603706254356,11,5
10_18_4,18,4,10,4,4.416037062543559,11,1
10_18_4,18,4,10,5,3.359746537891657,12,1
9_18_4,18,4,9,8,3.6595463194326956,11,5
6_18_4,18,4,6,17,2.8059024639771777,6,16
9_18_4,18,4,9,9,3.4953066143912648,11,7
10_18_4,18,4,10,6,3.3170886536694573,11,6
9_18_4,18,4,9,10,3.4477178226607927,11,4
9_18_4,18,4,9,11,3.166438622426926,10,4
10_18_4,18,4,10,7,3.253017853832507,10,10
9_18_4,18,4,9,12,3.1560807227922862,9,9
9_18_4,18,4,9,13,3.1453040686294935,8,7
9_18_4,18,4,9,14,3.1337659251872854,7,7
10_18_4,18,4,10,8,3.0015225317179537,10,14
9_18_4,18,4,9,15,3.121250194601073,6,4
6_18_4,18,4,6,18,2.8059024639771777,6,58
10_18_4,18,4,10,9,2.9543710603840694,10,12
10_18_4,18,4,10,10,2.9163972199279122,10,2
9_18_4,18,4,9,16,2.9832572981603014,6,36
10_18_4,18,4,10,11,2.9018368856671657,9,18
9_18_4,18,4,9,17,2.905521474387365,6,26
10_18_4,18,4,10,12,2.883426931899583,10,28
9_18_4,18,4,9,18,2.905521474387365,6,49
10_18_4,18,4,10,13,2.8786070151109002,9,23
10_18_4,18,4,10,14,2.8756177480414786,10,54
10_18_4,18,4,10,15,2.8467560347724596,9,16
10_18_4,18,4,10,16,2.811220422855474,10,6
10_18_4,18,4,10,17,2.811220422855474,10,75
3_19_4,19,4,3,-1,4.075442432771804,12,0
1_20_4,20,4,1,-1,3.6669563547398707,11,0
2_21_4,21,4,2,-1,4.380396555152798,14,0
3_21_4,21,4,3,0,4.059965518173065,11,2
3_21_4,21,4,3,1,4.043412462359491,10,1
2_21_4,21,4,2,0,4.370754819686224,14,3
3_21_4,21,4,3,2,4.013397062828317,9,2
2_21_4,21,4,2,1,4.35431717420407,13,4
2_21_4,21,4,2,2,4.273577233563844,14,1
3_21_4,21,4,3,3,3.8049501232722447,8,4
2_21_4,21,4,2,3,4.0289259335406395,14,1
2_21_4,21,4,2,4,4.028540656713251,14,2
1_21_4,21,4,1,0,3.56977941822768,11,19
3_21_4,21,4,3,4,3.7347056076079137,7,9
2_21_4,21,4,2,5,3.691164593114994,13,7
3_21_4,21,4,3,5,3.7153604931879465,7,4
1_21_4,21,4,1,1,3.3590929033285453,11,4
1_21_4,21,4,1,2,3.2945799247060936,10,2
1_21_4,21,4,1,3,3.2716964533219945,10,2
2_21_4,21,4,2,6,3.65969127064104,13,5
1_21_4,21,4,1,4,3.2092892857959456,9,6
3_21_4,21,4,3,6,3.2986914750148046,8,14
2_21_4,21,4,2,7,3.442324760063602,12,6
3_21_4,21,4,3,7,3.286297730089092,7,5
1_21_4,21,4,1,5,3.1440938748427065,8,6
1_21_4,21,4,1,6,3.116154582877409,7,9
3_21_4,21,4,3,8,3.2200275600389965,8,15
3_21_4,21,4,3,9,3.216466854894505,8,8
3_21_4,21,4,3,10,3.165558287333412,8,14
3_21_4,21,4,3,11,3.153375206526925,7,6
1_21_4,21,4,1,7,3.0927008044612383,8,40
3_21_4,21,4,3,12,3.0903669862220067,6,8
1_21_4,21,4,1,8,3.0711812167448507,8,9
2_21_4,21,4,2,8,3.41924332304122,11,41
1_21_4,21,4,1,9,3.017733837728672,7,9
1_21_4,21,4,1,10,2.846596444345679,7,10
3_21_4,21,4,3,13,2.8988876792626947,6,34
2_21_4,21,4,2,9,3.4153840278608083,10,26
3_21_4,21,4,3,14,2.8988876792626947,6,52
4_15_5,15,5,4,-1,4.461848109560666,13,0
4_15_5,15,5,4,0,4.218661534184905,12,3
4_15_5,15,5,4,1,4.183210082949612,12,3
4_15_5,15,5,4,2,3.7713016676424886,11,2
1_15_5,15,5,1,11,2.8378932456687633,8,59
2_15_5,15,5,2,10,3.3683524422319566,10,20
4_15_5,15,5,4,3,3.737020539854518,10,12
4_15_5,15,5,4,4,3.5812655795612045,10,4
2_15_5,15,5,2,11,3.3522394972561633,9,23
4_15_5,15,5,4,5,3.5058354351925494,9,12
4_15_5,15,5,4,6,3.4671222772390307,9,5
2_15_5,15,5,2,12,3.3347481397174907,9,11
4_15_5,15,5,4,7,3.4602092472537924,8,11
4_15_5,15,5,4,8,3.375321266007413,8,1
4_15_5,15,5,4,9,3.1190832196762384,8,5
2_15_5,15,5,2,13,3.3189030702614595,9,20
4_15_5,15,5,4,10,3.0118278577109954,7,9
4_15_5,15,5,4,11,2.9115400300870373,7,2
1_15_5,15,5,1,12,2.8378932456687633,8,71
5_16_5,16,5,5,-1,4.246380269281257,14,0
5_16_5,16,5,5,0,4.115881404136163,14,1
4_16_5,16,5,4,12,2.867570255601711,7,29
5_16_5,16,5,5,1,4.061657706865052,14,12
5_16_5,16,5,5,2,3.99793487901801,14,2
4_16_5,16,5,4,13,2.8654179172332337,8,21
2_16_5,16,5,2,14,3.314236229644937,10,45
5_16_5,16,5,5,3,3.9214807605928375,13,23
4_16_5,16,5,4,14,2.848722156678314,8,36
4_16_5,16,5,4,15,2.836308877153206,7,15
2_16_5,16,5,2,15,3.252263695203081,10,46
5_16_5,16,5,5,4,3.839097868443585,12,33
4_16_5,16,5,4,16,2.836308877153206,7,47
6_17_5,17,5,6,-1,5.248212377274035,16,0
6_17_5,17,5,6,0,5.220541105113516,15,2
6_17_5,17,5,6,1,5.219717790498849,14,2
6_17_5,17,5,6,2,5.17903149857212,14,1
6_17_5,17,5,6,3,5.046674279856542,15,1
6_17_5,17,5,6,4,4.434741847271933,15,1
5_17_5,17,5,5,5,3.7248065587486954,11,31
6_17_5,17,5,6,5,4.375521475895672,15,2
6_17_5,17,5,6,6,4.035316949887045,16,2
6_17_5,17,5,6,7,3.944042124581558,15,4
2_17_5,17,5,2,16,3.252263695203081,10,63
7_18_5,18,5,7,-1,5.438202760623947,14,0
7_18_5,18,5,7,0,4.177239272547915,14,2
7_18_5,18,5,7,1,3.8344636348667316,14,2
6_18_5,18,5,6,8,3.9317202957852966,15,10
7_18_5,18,5,7,2,3.8293011260712366,14,1
7_18_5,18,5,7,3,3.6392068666346256,14,5
7_18_5,18,5,7,4,3.5913924022638626,13,4
7_18_5,18,5,7,5,3.5874552697976774,13,2
7_18_5,18,5,7,6,3.5772882592029327,13,1
7_18_5,18,5,7,7,3.5610558352870734,13,1
7_18_5,18,5,7,8,3.232815954564252,12,1
7_18_5,18,5,7,9,3.224496708619752,13,4
6_18_5,18,5,6,9,3.8990002819571012,16,25
5_18_5,18,5,5,6,3.7248065587486954,11,75
8_19_5,19,5,8,-1,4.934612427153202,12,0
7_19_5,19,5,7,10,3.1527589585575737,12,14
8_19_5,19,5,8,0,4.415731389141475,12,1
8_19_5,19,5,8,1,4.370014796425117,12,2
7_19_5,19,5,7,11,3.078858566609424,12,3
8_19_5,19,5,8,2,4.278809530716463,11,3
6_19_5,19,5,6,10,3.898126715180665,16,8
8_19_5,19,5,8,3,4.09147969020742,12,7
7_19_5,19,5,7,12,3.01101412148282,11,9
8_19_5,19,5,8,4,3.806743873949221,11,5
7_19_5,19,5,7,13,3.00228001524981,10,6
7_19_5,19,5,7,14,2.99365186366821,9,2
8_19_5,19,5,8,5,3.461157031197431,12,8
7_19_5,19,5,7,15,2.9299954294628483,8,7
7_19_5,19,5,7,16,2.9173888622224373,7,5
7_19_5,19,5,7,17,2.905521474387365,6,3
8_19_5,19,5,8,6,3.418729637113934,12,7
6_19_5,19,5,6,11,3.8902522349005,15,23
8_19_5,19,5,8,7,3.406698548863268,11,16
6_19_5,19,5,6,12,3.840318813326231,15,9
8_19_5,19,5,8,8,3.4029975777522794,11,10
7_19_5,19,5,7,18,2.905521474387365,6,53
9_20_5,20,5,9,-1,3.4509995837879055,14,0
8_20_5,20,5,8,9,3.398596364334973,11,5
9_20_5,20,5,9,0,3.356626220799478,13,2
6_20_5,20,5,6,13,3.8323354274131103,14,11
9_20_5,20,5,9,1,3.2165607647009935,13,6
8_20_5,20,5,8,10,3.398401436513294,10,15
9_20_5,20,5,9,2,3.1938744470063147,14,7
9_20_5,20,5,9,3,3.1147498930088604,13,3
6_20_5,20,5,6,14,3.8235493958118116,14,15
8_20_5,20,5,8,11,3.3810461325552352,9,23
9_20_5,20,5,9,4,3.0583647232427698,13,10
8_20_5,20,5,8,12,3.298090052641238,8,19
6_20_5,20,5,6,15,3.8152472999590805,13,21
9_20_5,20,5,9,5,3.043291394987853,13,16
9_20_5,20,5,9,6,2.973524155723851,13,3
6_20_5,20,5,6,16,3.756077772807106,13,7
8_20_5,20,5,8,13,3.215185275957957,9,23
9_20_5,20,5,9,7,2.8845557349591626,12,14
8_20_5,20,5,8,14,3.2069634418177717,9,15
6_20_5,20,5,6,17,3.6837592731486075,12,15
8_20_5,20,5,8,15,3.0711686922606805,9,4
6_20_5,20,5,6,18,3.572021715680172,12,6
6_20_5,20,5,6,19,3.4066727126405305,11,12
8_20_5,20,5,8,16,3.055835310688998,8,22
6_20_5,20,5,6,20,3.39478832623043,11,3
8_20_5,20,5,8,17,2.9199721601095727,8,4
6_20_5,20,5,6,21,3.354342839243113,10,10
8_20_5,20,5,8,18,2.8305657280389065,8,19
9_20_5,20,5,9,8,2.8754924413738356,11,34
6_20_5,20,5,6,22,3.3042985896357973,9,18
8_20_5,20,5,8,19,2.82595129038516,9,47
6_20_5,20,5,6,23,3.285604476823902,8,39
6_20_5,20,5,6,24,3.1449648834016135,8,17
6_20_5,20,5,6,25,3.112727476807239,9,10
6_20_5,20,5,6,26,2.9970172862243674,9,8
9_20_5,20,5,9,9,2.8645044225668106,12,67
8_20_5,20,5,8,20,2.7883655267082132,10,54
6_20_5,20,5,6,27,2.9785995636653837,8,20
6_20_5,20,5,6,28,2.937917534942387,8,4
6_20_5,20,5,6,29,2.879331309422316,8,12
6_20_5,20,5,6,30,2.832099858250114,7,27
8_20_5,20,5,8,21,2.770695908691932,10,65
6_20_5,20,5,6,31,2.832099858250114,7,58
10_21_5,21,5,10,-1,5.304302882110565,14,0
10_21_5,21,5,10,0,5.283516233737808,14,1
10_21_5,21,5,10,1,4.346312192546529,14,1
10_21_5,21,5,10,2,4.328999094831665,13,2
10_21_5,21,5,10,3,4.324032846702769,12,1
10_21_5,21,5,10,4,4.195173067711336,12,1
10_21_5,21,5,10,5,4.1295987254904,12,1
10_21_5,21,5,10,6,3.4621849610930306,13,1
9_21_5,21,5,9,10,2.8645044225668106,12,75
10_21_5,21,5,10,7,3.3999320196912857,12,12
10_21_5,21,5,10,8,3.3920206128288077,11,6
10_21_5,21,5,10,9,3.3897798310735223,11,6
10_21_5,21,5,10,10,3.2703226871434135,11,3
10_21_5,21,5,10,11,3.1397956647630947,11,5
10_21_5,21,5,10,12,3.0771590903830432,10,10
10_21_5,21,5,10,13,3.056580579027272,10,1
10_21_5,21,5,10,14,2.988758666139939,9,5
10_21_5,21,5,10,15,2.952785773541603,8,3
8_21_5,21,5,8,22,2.770695908691932,10,68
10_21_5,21,5,10,16,2.9275508991857526,9,9
10_21_5,21,5,10,17,2.9143199035392016,8,9
10_21_5,21,5,10,18,2.9032182622720506,7,7
10_21_5,21,5,10,19,2.9032182622720506,7,59
3_15_6,15,6,3,-1,4.168458842874909,12,0
1_16_6,16,6,1,-1,3.6669563547398707,11,0
3_16_6,16,6,3,0,4.146673728720591,11,1
2_17_6,17,6,2,-1,4.353732899285273,15,0
1_17_6,17,6,1,0,3.459832824776021,11,2
2_17_6,17,6,2,0,4.35362425087154,15,1
2_17_6,17,6,2,1,4.190577479542001,15,1
3_17_6,17,6,3,1,4.129936308434384,11,7
1_17_6,17,6,1,1,3.312517652791944,11,4
3_17_6,17,6,3,2,4.093693994029068,10,2
2_17_6,17,6,2,2,4.151711350176906,14,4
2_17_6,17,6,2,3,4.141244079810932,13,1
3_17_6,17,6,3,3,3.980584104909378,9,5
3_17_6,17,6,3,4,3.8781355911231734,9,1
3_17_6,17,6,3,5,3.84157862502433,9,2
2_17_6,17,6,2,4,4.08236882418404,13,3
3_17_6,17,6,3,6,3.806719619760609,8,2
3_17_6,17,6,3,7,3.7708846308939665,8,1
2_17_6,17,6,2,5,4.0715897515287995,12,1
2_17_6,17,6,2,6,4.023885818326069,12,3
1_17_6,17,6,1,2,3.252932778324808,10,12
3_17_6,17,6,3,8,3.7537389981298475,7,11
1_17_6,17,6,1,3,3.209572624335182,10,4
3_17_6,17,6,3,9,3.748011651727326,6,7
1_17_6,17,6,1,4,3.177239889862387,10,1
2_17_6,17,6,2,7,4.011385378640002,11,7
3_17_6,17,6,3,10,3.7288634710232906,7,10
2_17_6,17,6,2,8,3.924661160340017,11,4
2_17_6,17,6,2,9,3.9123718781636465,10,1
1_17_6,17,6,1,5,3.138139512943771,10,9
3_17_6,17,6,3,11,3.7013939910488793,8,11
1_17_6,17,6,1,6,3.0781020858369876,9,13
1_17_6,17,6,1,7,2.987945626042058,10,8
1_17_6,17,6,1,8,2.9124992260387383,9,7
3_17_6,17,6,3,12,3.7013939910488793,8,58
4_18_6,18,6,4,-1,4.444092268581416,13,0
4_18_6,18,6,4,0,4.432015183143083,13,7
4_18_6,18,6,4,1,4.397690605675109,12,4
4_18_6,18,6,4,2,4.15154265504005,11,2
4_18_6,18,6,4,3,4.102415749800996,11,1
1_18_6,18,6,1,9,2.8962564103864668,8,28
4_18_6,18,6,4,4,4.045510521343729,10,5
2_18_6,18,6,2,10,3.9123718781636465,10,75
5_19_6,19,6,5,-1,4.246380269281257,15,0
4_19_6,19,6,4,5,3.8296819279300167,10,12
5_19_6,19,6,5,0,4.196128267459479,15,3
1_19_6,19,6,1,10,2.864671020496107,7,20
4_19_6,19,6,4,6,3.8024987940141024,10,6
1_19_6,19,6,1,11,2.832099858250114,7,4
4_19_6,19,6,4,7,3.6005248494969613,10,5
4_19_6,19,6,4,8,3.2869046133659796,10,5
5_19_6,19,6,5,1,4.123276910084499,14,19
4_19_6,19,6,4,9,3.2390604049752287,11,24
5_19_6,19,6,5,2,3.9481433120303895,14,5
1_19_6,19,6,1,12,2.832099858250114,7,56
6_20_6,20,6,6,-1,4.79900341287531,14,0
5_20_6,20,6,5,3,3.8217556290405788,14,5
6_20_6,20,6,6,0,3.6806536990102017,14,3
4_20_6,20,6,4,10,3.1777272877523415,11,21
5_20_6,20,6,5,4,3.783450644055157,13,3
5_20_6,20,6,5,5,3.6080533550103757,12,3
6_20_6,20,6,6,1,3.623845529474585,14,6
5_20_6,20,6,5,6,3.546363008325246,11,4
6_20_6,20,6,6,2,3.586620264956173,14,4
6_20_6,20,6,6,3,3.545617547217486,14,1
5_20_6,20,6,5,7,3.4723967969455303,10,14
6_20_6,20,6,6,4,3.516057602797325,13,14
5_20_6,20,6,5,8,3.4632352352509597,9,8
5_20_6,20,6,5,9,3.4501845285557593,8,12
5_20_6,20,6,5,10,3.430626199348719,8,3
6_20_6,20,6,6,5,3.5003374189314345,13,15
5_20_6,20,6,5,11,3.387912629783035,7,7
5_20_6,20,6,5,12,3.327251905284526,7,3
5_20_6,20,6,5,13,3.2652105966586893,7,9
4_20_6,20,6,4,11,3.1777272877523415,11,75
7_21_6,21,6,7,-1,3.849142110892617,15,0
7_21_6,21,6,7,0,3.7937913979553763,15,1
6_21_6,21,6,6,6,3.4813688145628916,12,16
7_21_6,21,6,7,1,3.718726472945434,14,5
5_21_6,21,6,5,14,3.2344720745862596,6,12
7_21_6,21,6,7,2,3.700089687832375,14,4
5_21_6,21,6,5,15,2.908474908087821,6,7
7_21_6,21,6,7,3,3.4994896671200366,14,1
6_21_6,21,6,6,7,3.093964562070534,12,10
5_21_6,21,6,5,16,2.892799770836887,7,16
7_21_6,21,6,7,4,3.449573365340816,14,9
7_21_6,21,6,7,5,3.389023692096465,14,5
5_21_6,21,6,5,17,2.880748695652003,6,13
6_21_6,21,6,6,8,3.0309462188981904,11,22
7_21_6,21,6,7,6,3.3830847634995562,13,21
7_21_6,21,6,7,7,3.278636932973077,13,5
5_21_6,21,6,5,18,2.880748695652003,6,58
8_15_7,15,7,8,-1,4.311066109749148,13,0
7_15_7,15,7,7,8,3.2764804812258017,12,11
8_15_7,15,7,8,0,3.8497497710542383,14,4
8_15_7,15,7,8,1,3.6233258383756346,13,1
8_15_7,15,7,8,2,3.4566673349096506,13,3
7_15_7,15,7,7,9,3.273778298464641,11,9
7_15_7,15,7,7,10,3.2711962887196737,10,7
7_15_7,15,7,7,11,3.2548069647848887,10,3
8_15_7,15,7,8,3,3.4229647986487683,13,6
8_15_7,15,7,8,4,3.347091100509432,12,2
8_15_7,15,7,8,5,3.3060654093720254,11,1
8_15_7,15,7,8,6,3.2734227121345882,11,1
7_15_7,15,7,7,12,3.2506006243959416,9,13
7_15_7,15,7,7,13,3.245965814075316,8,5
8_15_7,15,7,8,7,3.2542386742957805,10,9
7_15_7,15,7,7,14,3.2401491560099522,7,6
8_15_7,15,7,8,8,3.212259567340861,9,18
6_15_7,15,7,6,9,3.0309462188981904,11,75
7_15_7,15,7,7,15,3.2401491560099522,7,38
9_16_7,16,7,9,-1,5.044961615751595,16,0
10_17_7,17,7,10,-1,4.421210031257658,15,0
9_17_7,17,7,9,0,4.751505413804789,16,1
9_17_7,17,7,9,1,4.731925960497665,16,3
10_17_7,17,7,10,0,4.398432702522845,15,5
9_17_7,17,7,9,2,4.71348483957906,15,4
9_17_7,17,7,9,3,4.709798035747279,14,1
10_17_7,17,7,10,1,4.39500222806788,15,8
9_17_7,17,7,9,4,4.652676046778716,15,1
9_17_7,17,7,9,5,4.438696236951007,16,3
10_17_7,17,7,10,2,4.353342326951298,14,8
9_17_7,17,7,9,6,4.382778275010783,15,8
9_17_7,17,7,9,7,4.347845498584613,15,2
10_17_7,17,7,10,3,3.9771157456758894,14,5
8_17_7,17,7,8,9,3.212259567340861,9,49
10_17_7,17,7,10,4,3.828775917958384,14,7
9_17_7,17,7,9,8,4.0372261156546205,14,14
9_17_7,17,7,9,9,3.592972830464994,14,1
9_17_7,17,7,9,10,3.317189699720051,14,1
9_17_7,17,7,9,11,3.2694121625758354,14,7
9_17_7,17,7,9,12,3.2608828779867323,14,1
10_17_7,17,7,10,5,3.7869266661606513,13,22
9_17_7,17,7,9,13,3.2508474580898996,13,7
9_17_7,17,7,9,14,3.184857715675046,12,6
10_17_7,17,7,10,6,3.781748804266591,12,14
9_17_7,17,7,9,15,3.0872732727866987,11,10
9_17_7,17,7,9,16,3.004787195899558,10,4
9_17_7,17,7,9,17,2.9685259566114532,10,2
9_17_7,17,7,9,18,2.8964510837623143,9,7
10_17_7,17,7,10,7,3.7728954727555686,13,20
10_17_7,17,7,10,8,3.7550861834026157,13,3
10_17_7,17,7,10,9,3.485771818231682,13,2
10_17_7,17,7,10,10,3.4378630526839435,12,9
9_17_7,17,7,9,19,2.8897367949129573,10,26
10_17_7,17,7,10,11,3.3254999183234415,12,3
10_17_7,17,7,10,12,3.224056860612986,12,11
9_17_7,17,7,9,20,2.845921654247906,9,21
10_17_7,17,7,10,13,3.2156397784497717,11,26
9_17_7,17,7,9,21,2.798903230705074,9,36
10_17_7,17,7,10,14,3.2064793296819203,10,13
9_17_7,17,7,9,22,2.7707567301495715,10,11
10_17_7,17,7,10,15,3.197530605909089,9,12
10_17_7,17,7,10,16,3.187603413132052,8,21
