RunID,RuleCount,NonTerminalCount,RunNumber,step,bitsPerBase,grammarSize,neighborsEvaluated
9_150_30,150,30,9,6,3.432550199891251,9,5
10_150_30,150,30,10,8,3.26337653498856,13,9
8_150_30,150,30,8,9,3.37196764270916,12,20
10_150_30,150,30,10,9,3.213637124850321,13,3
9_150_30,150,30,9,7,3.4073069712296786,8,15
8_150_30,150,30,8,10,3.365674735837173,12,7
10_150_30,150,30,10,10,3.1748793117292737,13,12
10_150_30,150,30,10,11,3.122987976231544,12,7
10_150_30,150,30,10,12,3.0735796157078075,11,8
8_150_30,150,30,8,11,3.3625898962235032,11,18
9_150_30,150,30,9,8,2.9081996945284376,9,40
8_150_30,150,30,8,12,3.325406711051324,11,3
9_150_30,150,30,9,9,2.898412093327581,9,15
10_150_30,150,30,10,13,3.030703980178546,10,19
10_150_30,150,30,10,14,3.0159163356337166,9,9
9_150_30,150,30,9,10,2.8891353406803915,8,17
8_150_30,150,30,8,13,3.324554784947172,11,29
9_150_30,150,30,9,11,2.8789918249681246,7,13
10_150_30,150,30,10,15,2.997084605957811,8,13
8_150_30,150,30,8,14,3.3216589525819176,11,6
10_150_30,150,30,10,16,2.852766484210125,8,22
8_150_30,150,30,8,15,3.312348175382484,10,13
9_150_30,150,30,9,12,2.8789918249681246,7,49
8_150_30,150,30,8,16,3.292391842849087,9,33
8_150_30,150,30,8,17,2.9839628890314707,9,7
10_150_30,150,30,10,17,2.8499626409483496,9,51
8_150_30,150,30,8,18,2.9019346078109467,8,11
8_150_30,150,30,8,19,2.8882714829173533,7,14
8_150_30,150,30,8,20,2.8615760737612734,8,51
10_150_30,150,30,10,18,2.8499626409483496,9,75
8_150_30,150,30,8,21,2.8615760737612734,8,75
1_150_31,150,31,1,-1,5.024763690304598,14,0
2_150_32,150,32,2,-1,4.648727558350425,11,0
3_150_33,150,33,3,-1,4.689079545848686,14,0
1_150_33,150,33,1,0,4.692465084726761,15,1
3_150_33,150,33,3,0,4.3943705896121426,15,2
2_150_33,150,33,2,0,4.547602267344673,11,4
1_150_33,150,33,1,1,4.4140807552716845,14,5
3_150_33,150,33,3,1,4.1643856393991765,15,4
2_150_33,150,33,2,1,4.539813569521684,11,4
1_150_33,150,33,1,2,4.401140524548885,14,2
2_150_33,150,33,2,2,3.976158962997971,11,2
3_150_33,150,33,3,2,3.9671290125820815,15,3
1_150_33,150,33,1,3,3.929510127676318,14,2
1_150_33,150,33,1,4,3.772809335438507,14,1
1_150_33,150,33,1,5,3.7607265235584473,13,2
3_150_33,150,33,3,3,3.9425626162661453,14,4
3_150_33,150,33,3,4,3.864322511259487,14,1
2_150_33,150,33,2,3,3.962891502709439,11,8
3_150_33,150,33,3,5,3.850391136783486,14,4
2_150_33,150,33,2,4,3.5501338344296003,11,5
2_150_33,150,33,2,5,3.4776631856066147,12,1
2_150_33,150,33,2,6,3.4442275103356375,11,3
1_150_33,150,33,1,6,3.700106154702944,12,14
2_150_33,150,33,2,7,3.4342043724695666,10,6
1_150_33,150,33,1,7,3.631742508563841,12,5
3_150_33,150,33,3,6,3.8471280781873793,14,10
1_150_33,150,33,1,8,3.6192339926583985,11,6
2_150_33,150,33,2,8,3.3766218098162724,11,15
3_150_33,150,33,3,7,3.5757475615331655,14,9
1_150_33,150,33,1,9,3.458768684934031,10,12
1_150_33,150,33,1,10,3.4199624034300453,11,2
3_150_33,150,33,3,8,3.5305138543471664,14,4
3_150_33,150,33,3,9,3.4543716143598315,14,1
1_150_33,150,33,1,11,3.3700067058456784,11,14
2_150_33,150,33,2,9,3.348861586214581,11,33
3_150_33,150,33,3,10,3.2574047414629455,14,19
1_150_33,150,33,1,12,3.312381897396974,10,25
2_150_33,150,33,2,10,3.3086751040083473,10,18
1_150_33,150,33,1,13,3.2700075152103336,9,1
1_150_33,150,33,1,14,3.257709097800814,8,1
1_150_33,150,33,1,15,3.2518668646001285,8,1
1_150_33,150,33,1,16,3.188456846793191,7,5
1_150_33,150,33,1,17,3.188456846793191,7,37
4_150_34,150,34,4,-1,4.672195221137468,15,0
4_150_34,150,34,4,0,4.6653022843836744,15,1
2_150_34,150,34,2,11,3.264262030632798,9,36
4_150_34,150,34,4,1,4.637746055144316,14,4
4_150_34,150,34,4,2,4.36902631603732,14,1
4_150_34,150,34,4,3,4.338452450772672,13,2
4_150_34,150,34,4,4,4.111493809247694,13,1
4_150_34,150,34,4,5,3.829209471959922,13,1
4_150_34,150,34,4,6,3.6773268195553133,13,1
4_150_34,150,34,4,7,3.4030498655329247,12,4
4_150_34,150,34,4,8,3.3793583960325977,12,1
4_150_34,150,34,4,9,3.3243982877918135,11,11
4_150_34,150,34,4,10,3.3144994788884574,10,11
3_150_34,150,34,3,11,3.235145340110242,15,62
2_150_34,150,34,2,12,3.264262030632798,9,50
3_150_34,150,34,3,12,3.1673728607029457,14,4
4_150_34,150,34,4,11,3.276130648666676,10,8
5_150_35,150,35,5,-1,4.59554007787662,15,0
5_150_35,150,35,5,0,4.424872247509415,15,2
5_150_35,150,35,5,1,4.221680072755287,15,1
3_150_35,150,35,3,13,3.028487505785289,14,5
5_150_35,150,35,5,2,4.196889372935843,15,1
5_150_35,150,35,5,3,4.157392274234553,14,2
3_150_35,150,35,3,14,3.0252928861972266,14,4
5_150_35,150,35,5,4,4.10865731666101,14,2
5_150_35,150,35,5,5,4.106112426092662,14,2
5_150_35,150,35,5,6,4.0733034217266955,13,2
3_150_35,150,35,3,15,3.0242100417430353,14,16
5_150_35,150,35,5,7,4.032112406855206,12,10
5_150_35,150,35,5,8,3.968180178358122,11,2
4_150_35,150,35,4,12,3.270318494633276,11,40
3_150_35,150,35,3,16,2.9478524044988297,13,8
5_150_35,150,35,5,9,3.931120582199848,10,6
5_150_35,150,35,5,10,3.894640706508987,9,5
5_150_35,150,35,5,11,3.847499894526984,8,3
3_150_35,150,35,3,17,2.9445045672100334,13,13
5_150_35,150,35,5,12,3.670892747196231,9,8
3_150_35,150,35,3,18,2.9199460891734583,13,3
5_150_35,150,35,5,13,3.62736040596669,8,12
3_150_35,150,35,3,19,2.8567585975601135,13,12
5_150_35,150,35,5,14,3.4358236468471977,8,6
5_150_35,150,35,5,15,3.395675195271925,9,13
4_150_35,150,35,4,13,3.2635453438254305,12,57
3_150_35,150,35,3,20,2.8296233872095233,12,26
5_150_35,150,35,5,16,2.9825478367791214,10,22
5_150_35,150,35,5,17,2.893282594826186,9,9
3_150_35,150,35,3,21,2.817349539326505,11,21
5_150_35,150,35,5,18,2.8811869251949416,9,20
3_150_35,150,35,3,22,2.798610918271534,10,6
3_150_35,150,35,3,23,2.7908009006751375,10,21
5_150_35,150,35,5,19,2.8676713791347423,8,33
4_150_35,150,35,4,14,3.2635453438254305,12,75
6_150_36,150,36,6,-1,4.103925144235754,15,0
3_150_36,150,36,3,24,2.7780715649383754,9,29
7_151_30,151,30,7,-1,4.53272733734853,15,0
7_151_30,151,30,7,0,4.414621800556195,16,2
6_151_30,151,30,6,0,4.096174494147987,15,7
7_151_30,151,30,7,1,3.7845730025165394,16,1
6_151_30,151,30,6,1,4.055303962166363,15,5
7_151_30,151,30,7,2,3.6487081644036503,17,4
6_151_30,151,30,6,2,3.942466101569621,15,1
7_151_30,151,30,7,3,3.6338497540474193,17,1
6_151_30,151,30,6,3,3.887576283916436,14,7
7_151_30,151,30,7,4,3.6214444381507045,16,8
6_151_30,151,30,6,4,3.61650888259667,14,11
6_151_30,151,30,6,5,3.5620845104304104,13,3
5_151_30,151,30,5,20,2.8676713791347423,8,73
8_151_31,151,31,8,-1,5.365296327944276,13,0
8_151_31,151,31,8,0,4.18164573041209,13,2
8_151_31,151,31,8,1,4.014184785021364,13,2
6_151_31,151,31,6,6,3.4996714105341025,12,12
6_151_31,151,31,6,7,3.48817647902908,12,4
8_151_31,151,31,8,2,3.594011732696323,13,8
7_151_31,151,31,7,5,3.5873039018867403,16,20
6_151_31,151,31,6,8,3.467443663133553,12,2
6_151_31,151,31,6,9,3.456919159883049,13,10
8_151_31,151,31,8,3,3.547654331192633,12,16
7_151_31,151,31,7,6,3.569881195909072,16,12
8_151_31,151,31,8,4,3.4561619455699724,12,5
8_151_31,151,31,8,5,3.437140610177783,12,1
7_151_31,151,31,7,7,3.560195007332799,17,6
6_151_31,151,31,6,10,3.4269837796636136,13,19
6_151_31,151,31,6,11,3.387111227619703,12,3
8_151_31,151,31,8,6,3.3415925279887904,11,20
8_151_31,151,31,8,7,3.3386370915317625,11,3
8_151_31,151,31,8,8,3.3016666886090467,11,6
7_151_31,151,31,7,8,3.5348476530574877,16,19
6_151_31,151,31,6,12,3.346785819502596,11,26
7_151_31,151,31,7,9,3.5223505801749013,15,6
8_151_31,151,31,8,9,3.284749110880613,10,14
7_151_31,151,31,7,10,3.517388129713829,14,4
7_151_31,151,31,7,11,3.4746193686591687,14,4
6_151_31,151,31,6,13,3.319265168110676,11,20
7_151_31,151,31,7,12,3.472011299464906,15,3
8_151_31,151,31,8,10,3.2439685062780224,10,16
6_151_31,151,31,6,14,3.295303859703339,10,9
7_151_31,151,31,7,13,3.455945165121257,15,7
6_151_31,151,31,6,15,3.239272134786224,10,12
6_151_31,151,31,6,16,3.194904505268889,9,2
6_151_31,151,31,6,17,3.1947758304806393,9,1
8_151_31,151,31,8,11,3.2343345025262726,9,25
8_151_31,151,31,8,12,3.2188874936043437,8,32
7_151_31,151,31,7,14,3.4336635262966273,14,36
6_151_31,151,31,6,18,3.1947758304806393,9,65
7_151_31,151,31,7,15,3.419485837394507,13,4
9_151_32,151,32,9,-1,3.86077404014163,16,0
9_151_32,151,32,9,0,3.817272778068535,15,3
7_151_32,151,32,7,16,3.3396317580121013,12,5
7_151_32,151,32,7,17,3.2158060150667125,12,1
9_151_32,151,32,9,1,3.788510052406235,14,3
7_151_32,151,32,7,18,3.1215735541148764,11,3
9_151_32,151,32,9,2,3.779992316281586,13,4
8_151_32,151,32,8,13,3.1997459493021343,7,43
7_151_32,151,32,7,19,3.090918443756891,11,9
9_151_32,151,32,9,3,3.775504083795975,12,7
8_151_32,151,32,8,14,3.1808993219082717,7,5
9_151_32,151,32,9,4,3.7231640625699343,12,3
7_151_32,151,32,7,20,3.0596621994092286,10,4
9_151_32,151,32,9,5,3.5092814993135586,12,10
7_151_32,151,32,7,21,3.0413527310828474,9,13
7_151_32,151,32,7,22,2.9755441057735412,10,12
9_151_32,151,32,9,6,3.4602186274601454,11,11
9_151_32,151,32,9,7,3.382586597713031,11,4
8_151_32,151,32,8,15,3.1808993219082717,7,54
10_151_33,151,33,10,-1,4.923639398449765,14,0
10_151_33,151,33,10,0,4.884575576231403,13,5
10_151_33,151,33,10,1,4.488888295699029,13,3
7_151_33,151,33,7,23,2.9629681733672744,9,25
10_151_33,151,33,10,2,3.4521087088461977,13,6
9_151_33,151,33,9,8,3.2869046133659796,11,21
10_151_33,151,33,10,3,3.313648026723457,13,3
9_151_33,151,33,9,9,3.227307821941678,11,4
10_151_33,151,33,10,4,3.266917727682496,12,7
7_151_33,151,33,7,24,2.932905370601955,9,22
10_151_33,151,33,10,5,3.262969539954252,12,5
9_151_33,151,33,9,10,3.1777272877523415,10,14
10_151_33,151,33,10,6,3.212252339365567,11,4
10_151_33,151,33,10,7,3.161264815620439,10,5
10_151_33,151,33,10,8,3.1007941077194423,9,5
10_151_33,151,33,10,9,3.092721251070236,9,3
10_151_33,151,33,10,10,3.055922367448011,10,13
10_151_33,151,33,10,11,2.9908540556279726,9,19
10_151_33,151,33,10,12,2.9641806542970714,8,20
9_151_33,151,33,9,11,3.1777272877523415,10,75
10_151_33,151,33,10,13,2.960999797476392,9,45
10_151_33,151,33,10,14,2.9465368938709062,8,23
10_151_33,151,33,10,15,2.9374284445451164,9,65
10_151_33,151,33,10,16,2.9374284445451164,9,75
1_151_34,151,34,1,-1,3.746838402274917,10,0
3_151_35,151,35,3,-1,4.689079545848686,14,0
2_151_36,151,36,2,-1,4.959075185842539,13,0
1_151_36,151,36,1,0,3.6980912658481113,10,1
3_151_36,151,36,3,0,4.3943705896121426,15,1
1_151_36,151,36,1,1,3.654879216226783,10,1
1_151_36,151,36,1,2,3.5127301959973463,10,1
2_151_36,151,36,2,0,4.923639398449765,13,3
2_151_36,151,36,2,1,4.385946041148709,13,2
1_151_36,151,36,1,3,3.440352007320185,9,4
3_151_36,151,36,3,1,4.156117845985573,15,5
2_151_36,151,36,2,2,4.294686106847938,13,1
2_151_36,151,36,2,3,3.497199179504089,13,3
3_151_36,151,36,3,2,4.138400429214769,14,4
1_151_36,151,36,1,4,3.38901742672815,9,8
1_151_36,151,36,1,5,3.3847412290695993,8,2
2_151_36,151,36,2,4,3.4878024026886774,12,4
2_151_36,151,36,2,5,3.483717843139099,11,2
1_151_36,151,36,1,6,3.3502709066200795,8,6
2_151_36,151,36,2,6,3.4487809883896623,11,3
3_151_36,151,36,3,3,4.114903146147293,13,9
2_151_36,151,36,2,7,3.440116570099157,10,4
3_151_36,151,36,3,4,3.8885309150819354,13,7
3_151_36,151,36,3,5,3.882721144967844,12,5
2_151_36,151,36,2,8,3.3840076674132282,9,15
1_151_36,151,36,1,7,3.246041523304733,7,22
2_151_36,151,36,2,9,3.114828230048168,9,9
3_151_36,151,36,3,6,3.8059634572710794,12,8
3_151_36,151,36,3,7,3.7312767793681485,12,1
3_151_36,151,36,3,8,3.6842674541272626,11,4
2_151_36,151,36,2,10,3.1012444629550138,8,7
3_151_36,151,36,3,9,3.5690035078990854,10,2
2_151_36,151,36,2,11,3.0525878123358914,8,2
2_151_36,151,36,2,12,3.0344023887079485,7,3
3_151_36,151,36,3,10,3.394778447259148,10,6
2_151_36,151,36,2,13,2.9584712291230773,6,14
3_151_36,151,36,3,11,3.383556401082998,9,17
3_151_36,151,36,3,12,3.1855199650191883,8,6
2_151_36,151,36,2,14,2.9584242676529517,6,43
3_151_36,151,36,3,13,3.1528564555522602,8,14
2_151_36,151,36,2,15,2.9450976043373407,7,6
1_151_36,151,36,1,8,3.227307821941678,7,71
3_151_36,151,36,3,14,3.0325973088478477,7,3
2_151_36,151,36,2,16,2.9239146146938984,8,18
1_151_36,151,36,1,9,3.1777272877523415,7,18
2_151_36,151,36,2,17,2.9123904511517655,7,5
3_151_36,151,36,3,15,2.8780807813281686,8,25
2_151_36,151,36,2,18,2.8988876792626947,6,12
2_151_36,151,36,2,19,2.880748695652003,6,40
3_151_36,151,36,3,16,2.864206621692397,9,25
1_151_36,151,36,1,10,3.1777272877523415,7,65
4_152_30,152,30,4,-1,4.642603954590425,16,0
4_152_30,152,30,4,0,4.36145154687124,16,6
4_152_30,152,30,4,1,4.31422498805193,17,1
4_152_30,152,30,4,2,4.275836382837017,17,1
4_152_30,152,30,4,3,4.139608463705711,17,1
2_152_30,152,30,2,20,2.880748695652003,6,68
4_152_30,152,30,4,4,4.011503533235022,17,1
5_152_31,152,31,5,-1,4.0205553660589,16,0
5_152_31,152,31,5,0,4.0191458217179035,15,1
5_152_31,152,31,5,1,3.9906292913908796,16,2
5_152_31,152,31,5,2,3.936701833099131,16,7
4_152_31,152,31,4,5,3.966908567845612,17,12
5_152_31,152,31,5,3,3.9335099707147525,15,7
5_152_31,152,31,5,4,3.93156719455843,14,6
4_152_31,152,31,4,6,3.9395642712655663,17,9
3_152_31,152,31,3,17,2.864206621692397,9,73
6_152_32,152,32,6,-1,4.70133216830575,13,0
5_152_32,152,32,5,5,3.930813732806514,13,6
6_152_32,152,32,6,0,3.5249403647864006,14,1
5_152_32,152,32,5,6,3.75263214492008,13,1
5_152_32,152,32,5,7,3.7502442609002995,12,4
5_152_32,152,32,5,8,3.587935094847304,12,2
4_152_32,152,32,4,7,3.9036011983572565,16,7
4_152_32,152,32,4,8,3.8566323938197464,15,3
5_152_32,152,32,5,9,3.4945439478244285,12,7
6_152_32,152,32,6,1,3.476672582111356,14,12
6_152_32,152,32,6,2,3.284773309039874,14,2
4_152_32,152,32,4,9,3.7880338959312203,15,8
5_152_32,152,32,5,10,3.454608005270629,11,11
6_152_32,152,32,6,3,3.248977337073391,13,7
5_152_32,152,32,5,11,3.4025394886801474,11,4
6_152_32,152,32,6,4,3.182603902278667,12,5
6_152_32,152,32,6,5,3.1308826836759427,12,2
4_152_32,152,32,4,10,3.5412555226575875,15,10
5_152_32,152,32,5,12,3.3502709066200795,10,15
5_152_32,152,32,5,13,3.246041523304733,10,1
6_152_32,152,32,6,6,3.0947585190445843,12,12
4_152_32,152,32,4,11,3.493303069775466,14,13
6_152_32,152,32,6,7,3.024825495643474,11,10
6_152_32,152,32,6,8,2.90307606102068,10,5
6_152_32,152,32,6,9,2.891476610610812,9,14
4_152_32,152,32,4,12,3.445289997061142,13,18
6_152_32,152,32,6,10,2.8799823826902555,8,5
4_152_32,152,32,4,13,3.40988342929514,13,9
6_152_32,152,32,6,11,2.868096584298477,7,23
4_152_32,152,32,4,14,3.3400838685354244,12,8
6_152_32,152,32,6,12,2.8561505604864177,6,7
5_152_32,152,32,5,14,3.246041523304733,10,75
7_152_33,152,33,7,-1,5.043155529538363,12,0
7_152_33,152,33,7,0,4.97636492980231,11,1
4_152_33,152,33,4,15,3.3254700793527636,11,9
7_152_33,152,33,7,1,4.426674479619287,12,1
7_152_33,152,33,7,2,4.332666548391535,12,1
7_152_33,152,33,7,3,4.141821249343458,12,4
7_152_33,152,33,7,4,4.131367986457689,12,1
4_152_33,152,33,4,16,3.2279473351020473,11,16
6_152_33,152,33,6,13,2.8561505604864177,6,62
7_152_33,152,33,7,5,3.774488985765689,13,16
8_152_34,152,34,8,-1,4.040374823482722,17,0
8_152_34,152,34,8,0,3.969636538637768,16,1
8_152_34,152,34,8,1,3.8918803441409797,15,1
7_152_34,152,34,7,6,3.7263215845214166,12,7
4_152_34,152,34,4,17,3.2189498800330276,10,21
8_152_34,152,34,8,2,3.8641821228001825,14,9
7_152_34,152,34,7,7,3.6932813945240377,12,9
4_152_34,152,34,4,18,3.1956840574159706,9,10
8_152_34,152,34,8,3,3.790325325099544,14,4
7_152_34,152,34,7,8,3.6438738612112367,11,4
8_152_34,152,34,8,4,3.788007979245912,15,3
4_152_34,152,34,4,19,3.1832315808360576,8,20
7_152_34,152,34,7,9,3.5494296292195875,12,13
8_152_34,152,34,8,5,3.7551445994798573,15,10
4_152_34,152,34,4,20,3.1679909226222933,7,32
8_152_34,152,34,8,6,3.6914602545414414,14,11
4_152_34,152,34,4,21,2.9945744191585315,7,9
4_152_34,152,34,4,22,2.9848645544490577,7,3
7_152_34,152,34,7,10,3.4561704285515478,11,26
4_152_34,152,34,4,23,2.974452957282283,8,15
4_152_34,152,34,4,24,2.948390880779357,8,2
9_152_35,152,35,9,-1,4.928535970309446,15,0
9_152_35,152,35,9,0,4.46486326089913,16,1
9_152_35,152,35,9,1,4.461118518138896,16,2
8_152_35,152,35,8,7,3.631262756275844,13,16
9_152_35,152,35,9,2,4.277317567734689,16,1
9_152_35,152,35,9,3,4.246325022125854,17,2
8_152_35,152,35,8,8,3.6004791534365497,13,4
8_152_35,152,35,8,9,3.5691839775443395,13,3
9_152_35,152,35,9,4,4.209315044937293,16,5
9_152_35,152,35,9,5,4.206114515846843,16,7
7_152_35,152,35,7,11,3.3498098884628895,12,34
7_152_35,152,35,7,12,3.335146423178312,12,2
9_152_35,152,35,9,6,4.0177825364079345,16,7
9_152_35,152,35,9,7,3.926622250477021,15,2
9_152_35,152,35,9,8,3.861538386475428,15,8
8_152_35,152,35,8,10,3.558246686795358,12,30
9_152_35,152,35,9,9,3.7719006200415492,15,4
7_152_35,152,35,7,13,3.3286063088322826,11,27
9_152_35,152,35,9,10,3.7687849642295626,15,13
9_152_35,152,35,9,11,3.7008570372340137,14,3
7_152_35,152,35,7,14,3.3201451596827805,11,19
9_152_35,152,35,9,12,3.6914624188496212,13,8
9_152_35,152,35,9,13,3.5365730428268227,13,2
8_152_35,152,35,8,11,3.5380068592569343,11,33
9_152_35,152,35,9,14,3.4970431532764747,13,6
8_152_35,152,35,8,12,3.48941888846242,11,13
8_152_35,152,35,8,13,3.4324580994556655,11,13
9_152_35,152,35,9,15,3.4318370081559384,12,18
